Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2017-12-18 12:07:34,false,"Lucedale Running","7.46","807","00:51:04","0","0","169","180","6:51","6:18","145","148","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:51:04","00:51:04","63","131"
Running,2017-12-17 08:09:44,false,"Mobile Running","13.53","1,446","01:29:41","0","0","171","189","6:38","4:40","292","301","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","14","0.0","01:29:43","01:31:40","102","208"
Running,2017-12-15 11:23:29,false,"Moss Point Running","6.63","710","00:44:15","0","0","172","183","6:40","5:59","110","117","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:44:16","44:46:06","70","125"
Running,2017-12-14 12:37:42,false,"Moss Point Running","1.84","197","00:13:02","0","0","172","182","7:04","6:34","16","21","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:13:02","00:13:20","65","82"
Running,2017-12-14 11:52:06,false,"Moss Point Running","7.15","765","00:43:47","0","0","176","194","6:07","4:41","136","134","1.48","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","24","0.0","00:43:21","00:43:47","36","88"
Running,2017-12-14 11:36:08,false,"Moss Point Running","1.84","197","00:12:39","0","0","171","176","6:54","6:12","14","10","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:12:39","00:13:12","66","87"
Running,2017-12-13 11:26:30,false,"Lucedale Running","7.51","813","00:49:57","0","0","174","186","6:39","5:46","173","169","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:49:58","00:50:24","64","135"
Running,2017-12-12 16:08:30,false,"Lucedale Running","1.70","181","00:13:35","0","0","169","178","7:58","6:47","70","77","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","00:13:35","00:14:40","226","265"
Running,2017-12-12 15:34:46,false,"Lucedale Running","2.93","261","00:31:19","0","0","168","227","10:42","3:39","12","15","0.85","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","20","0.0","00:21:01","00:31:19","226","240"
Running,2017-12-12 08:51:12,false,"Lucedale Running","1.97","213","00:13:12","0","0","173","182","6:42","5:44","6","9","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","2","0.0","06:33:49","00:13:12","222","243"
Running,2017-12-11 11:33:50,false,"Lucedale Running","7.55","810","00:50:01","0","0","172","180","6:37","6:09","189","196","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:50:01","00:50:20","62","135"
Running,2017-12-10 08:30:38,false,"Mobile Running","15.52","1,657","01:39:55","0","0","175","183","6:26","5:52","555","556","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","16","0.0","01:39:55","01:42:07","87","209"
Running,2017-12-09 16:08:32,false,"Lucedale Running","3.89","419","00:25:50","0","0","172","183","6:39","5:59","51","53","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:25:50","00:25:50","77","135"
Running,2017-12-08 12:30:25,false,"Starkville Running","3.90","424","00:20:56","0","0","180","189","5:22","5:00","34","46","1.66","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:20:57","20:09:45","246","287"
Running,2017-11-25 09:02:33,false,"Mississippi State Running","12.95","1,373","01:20:01","0","0","179","197","6:11","3:58","281","283","1.45","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:20:02","01:28:11","289","384"
Running,2017-11-24 15:41:34,false,"Starkville Running","9.94","1,078","01:06:10","0","0","174","187","6:39","5:48","113","123","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","10","0.0","01:06:11","01:06:39","246","334"
Running,2017-11-23 09:04:24,false,"Moss Point Running","7.00","751","00:45:25","0","0","174","184","6:29","1:51","100","100","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:45:26","00:48:57","37","89"
Running,2017-11-20 08:02:22,false,"Starkville Running","5.86","632","00:38:17","0","0","175","186","6:32","6:03","142","376","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:38:18","61:59:53","101","344"
Running,2017-11-14 06:55:29,false,"Starkville Running","6.67","718","00:44:10","0","0","177","194","6:37","4:58","142","137","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:44:11","00:51:42","259","348"
Running,2017-11-13 07:04:18,false,"Starkville Running","4.17","451","00:29:51","0","0","176","191","7:10","5:17","103","98","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:29:51","00:29:51","298","348"
Running,2017-11-05 07:01:59,false,"Starkville Running","11.46","1,223","01:14:33","0","0","180","191","6:30","5:07","237","231","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","12","0.0","01:14:34","01:17:24","289","384"
Running,2017-11-02 07:06:38,false,"Starkville Running","5.45","588","00:40:01","0","0","177","190","7:21","6:39","108","103","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:40:01","00:41:36","259","338"
Running,2017-11-01 07:02:29,false,"Starkville Running","6.18","671","00:44:58","0","0","180","190","7:17","5:44","185","190","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","7","0.0","00:44:23","00:44:58","298","403"
Running,2017-10-30 16:03:02,false,"Starkville Running","4.01","433","00:28:51","0","0","175","184","7:11","6:09","10","20","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:27:03","00:30:06","243","269"
Running,2017-10-30 07:02:56,false,"Starkville Running","5.70","612","00:39:23","0","0","178","191","6:55","6:21","41","24","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:39:24","00:39:23","343","401"
Running,2017-10-29 07:04:45,false,"Starkville Running","12.19","1,316","01:26:01","0","0","178","191","7:03","6:11","323","328","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:25:55","01:28:15","289","382"
Running,2017-10-27 07:38:30,false,"Starkville Running","5.77","538","00:50:59","0","0","173","211","8:50","3:49","23","27","1.01","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","30","0.0","00:37:29","00:51:02","326","344"
Running,2017-10-26 15:31:33,false,"Starkville Running","4.04","427","00:27:39","0","0","173","187","6:51","6:03","21","61","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:27:41","00:27:49","342","401"
Running,2017-10-26 08:07:04,false,"Starkville Running","5.70","615","00:41:28","0","0","176","190","7:16","6:46","106","96","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:41:29","00:42:57","338","400"
Running,2017-10-25 07:02:35,false,"Starkville Running","7.09","765","00:49:40","0","0","174","185","7:01","6:16","162","171","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:49:39","00:51:29","259","347"
Running,2017-10-24 06:47:36,false,"Starkville Running","2.07","222","00:15:51","0","0","175","184","7:39","6:41","128","116","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","3","0.0","00:15:52","00:15:51","296","348"
Running,2017-10-23 07:03:08,false,"Starkville Running","8.37","906","00:57:30","0","0","176","187","6:52","5:37","200","204","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","9","0.0","00:57:31","00:58:09","259","356"
Running,2017-10-15 07:02:23,false,"Starkville Running","12.96","1,400","01:26:57","0","0","178","188","6:43","5:47","306","288","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","13","0.0","01:26:59","01:30:26","289","384"
Running,2017-10-12 08:50:35,false,"Starkville Running","4.45","484","00:33:51","0","0","171","180","7:36","6:47","20","19","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:33:51","00:34:55","243","262"
Running,2017-10-11 07:02:41,false,"Starkville Running","7.87","847","00:57:54","0","0","174","188","7:22","6:00","193","192","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","8","0.0","00:57:54","01:04:32","297","400"
Running,2017-10-09 17:04:51,false,"Starkville Running","3.89","422","00:29:06","0","0","170","180","7:29","6:54","16","10","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:29:06","00:30:28","243","266"
Running,2017-10-09 07:05:20,false,"Starkville Running","5.78","627","00:42:32","0","0","174","188","7:21","6:17","82","97","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:31","00:43:25","305","401"
Running,2017-10-08 07:04:26,false,"Starkville Running","14.59","1,575","01:40:43","0","0","175","190","6:54","5:38","323","311","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","15","0.0","01:39:38","01:43:05","289","400"
Running,2017-10-05 08:04:35,false,"Starkville Running","6.03","654","00:44:17","0","0","179","188","7:21","6:09","129","145","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:44:19","00:44:27","298","401"
Running,2017-10-04 07:02:12,false,"Starkville Running","7.92","861","00:59:59","0","0","176","192","7:35","6:33","150","165","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:59:58","01:00:41","259","344"
Running,2017-10-02 17:28:00,false,"Starkville Running","3.76","411","00:28:44","0","0","167","174","7:39","7:11","16","10","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:28:38","00:29:48","243","262"
Running,2017-10-02 07:03:04,false,"Starkville Running","6.97","750","00:49:33","0","0","174","186","7:07","5:50","126","130","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:49:32","00:50:29","306","402"
Running,2017-10-01 07:35:49,false,"Mobile Running","12.53","1,347","01:28:01","0","0","172","182","7:02","6:14","330","329","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:28:02","01:30:13","87","208"
Running,2017-09-30 08:04:09,false,"Lucedale Running","6.60","722","00:50:02","0","0","171","178","7:35","7:06","113","118","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:50:03","00:51:18","69","124"
Running,2017-09-29 08:20:05,false,"Starkville Running","2.91","308","00:16:09","0","0","180","210","5:33","4:20","97","87","1.61","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:16:09","00:44:50","299","344"
Running,2017-09-29 07:41:11,false,"Starkville Running","1.86","203","00:14:36","0","0","173","186","7:52","6:41","41","23","1.18","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:14:35","00:14:36","340","394"
Running,2017-09-28 08:05:24,false,"Starkville Running","7.70","837","00:57:02","0","0","173","189","7:25","6:46","176","166","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:57:03","00:58:16","299","386"
Running,2017-09-27 07:35:53,false,"Mississippi State Running","5.77","632","00:43:41","0","0","177","187","7:34","5:41","76","80","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:43:42","00:44:59","312","384"
Running,2017-09-26 06:42:58,false,"Starkville Running","1.93","209","00:15:18","0","0","172","184","7:56","5:34","43","47","1.18","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:14:39","00:15:40","298","344"
Running,2017-09-25 07:04:18,false,"Starkville Running","6.96","750","00:49:19","0","0","173","191","7:05","6:31","168","177","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:49:19","00:51:01","259","347"
Running,2017-09-21 18:38:52,false,"Starkville Running","3.91","421","00:28:15","0","0","171","176","7:14","6:37","33","23","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:28:00","00:28:38","259","283"
Running,2017-09-21 07:02:15,false,"Starkville Running","6.03","648","00:43:48","0","0","174","186","7:16","5:38","135","100","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:43:47","00:45:58","259","347"
Running,2017-09-19 07:01:08,false,"Starkville Running","8.15","886","01:00:35","0","0","173","240","7:26","6:39","136","166","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:00:33","01:07:39","299","385"
Running,2017-09-18 17:53:22,false,"Starkville Running","2.88","314","00:22:20","0","0","171","182","7:45","7:09","7","9","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:22:20","00:22:51","243","259"
Running,2017-09-17 18:19:41,false,"Starkville Running","10.77","1,178","01:21:19","0","0","174","239","7:33","6:25","319","298","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:21:05","01:35:08","298","385"
Running,2017-09-15 10:55:08,false,"Starkville Running","2.88","313","00:21:35","0","0","171","179","7:30","6:56","9","6","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:21:35","00:21:48","246","256"
Running,2017-09-14 07:07:46,false,"Starkville Running","4.72","519","00:35:13","0","0","178","236","7:27","5:12","44","99","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:35:13","00:37:45","305","402"
Running,2017-09-13 06:33:52,false,"Starkville Running","2.06","222","00:16:18","0","0","168","180","7:56","6:36","98","107","1.19","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:15:54","00:16:18","297","347"
Running,2017-09-11 15:11:40,false,"Starkville Running","3.82","410","00:27:55","0","0","166","173","7:19","6:45","5","7","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:27:55","00:29:34","243","269"
Running,2017-09-10 10:45:15,false,"Starkville Running","4.97","540","00:36:20","0","0","169","176","7:18","6:41","31","41","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:36:20","00:36:52","259","285"
Running,2017-09-09 08:37:03,false,"Ackerman Running","2.00","212","00:16:57","0","0","169","178","8:27","7:47","7","9","1.13","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:16:58","00:17:59","459","480"
Running,2017-09-09 07:01:01,false,"Running","1.84","202","00:14:01","0","0","171","190","7:38","7:02","--","--","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:14:03","00:17:22","--","--"
Running,2017-09-08 16:35:34,false,"Starkville Running","3.75","407","00:28:02","0","0","169","178","7:28","6:56","5","7","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:27:50","00:28:57","243","264"
Running,2017-09-08 07:05:48,false,"Starkville Running","5.71","620","00:42:52","0","0","171","178","7:31","6:36","107","118","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:42:54","00:45:17","259","338"
Running,2017-09-07 07:56:44,false,"Starkville Running","2.35","253","00:18:42","0","0","172","181","7:58","5:37","133","131","1.17","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:18:43","00:19:08","282","360"
Running,2017-09-07 06:38:07,false,"Starkville Running","2.92","318","00:22:36","0","0","173","186","7:44","6:51","149","140","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:22:36","00:22:36","282","372"
Running,2017-09-06 07:14:24,false,"Starkville Running","9.90","1,073","01:12:34","0","0","172","194","7:20","6:13","226","226","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:12:26","01:17:01","289","385"
Running,2017-09-05 06:52:04,false,"Starkville Running","1.65","178","00:12:10","0","0","173","180","7:22","6:59","59","32","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:12:10","00:12:10","298","344"
Running,2017-09-04 18:23:51,false,"Starkville Running","3.62","393","00:27:52","0","0","168","176","7:42","6:54","10","10","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:27:51","00:28:52","243","264"
Running,2017-09-04 07:34:07,false,"Starkville Running","7.01","758","00:48:25","0","0","174","210","6:55","6:26","107","39","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:48:26","00:49:36","259","347"
Running,2017-09-03 17:40:16,false,"Starkville Running","7.01","757","00:50:39","0","0","170","177","7:14","6:41","22","45","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:50:40","00:50:47","246","283"
Running,2017-09-01 07:28:23,false,"Starkville Running","3.87","422","00:28:51","0","0","169","175","7:27","7:04","33","23","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:28:52","00:30:48","260","284"
Running,2017-08-30 07:09:37,false,"Starkville Running","6.68","726","00:49:21","0","0","174","186","7:23","6:30","122","141","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:49:23","00:52:12","305","400"
Running,2017-08-28 17:10:56,false,"Starkville Running","2.93","321","00:21:52","0","0","166","174","7:28","7:04","--","7","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:21:53","00:21:52","243","256"
Running,2017-08-28 07:04:57,false,"Starkville Running","5.94","642","00:42:12","0","0","169","181","7:06","5:35","101","111","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:42:14","00:42:22","333","399"
Running,2017-08-27 16:47:47,false,"Starkville Running","3.92","423","00:28:29","0","0","166","174","7:16","6:43","13","21","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:28:30","00:29:37","259","287"
Running,2017-08-25 18:32:25,false,"Starkville Running","2.90","319","00:21:43","0","0","167","174","7:29","6:55","3","3","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:21:44","00:21:43","246","256"
Running,2017-08-25 07:28:15,false,"Starkville Running","4.94","539","00:36:52","0","0","171","186","7:28","5:57","81","104","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:36:53","00:37:50","305","400"
Running,2017-08-24 07:04:40,false,"Mississippi State Running","14.43","1,546","01:35:34","0","0","175","189","6:37","5:24","249","254","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:35:34","01:40:35","289","401"
Running,2017-08-23 17:51:58,false,"Starkville Running","3.85","420","00:28:35","0","0","168","183","7:26","6:55","3","7","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:28:37","00:28:35","243","256"
Running,2017-08-21 17:42:09,false,"Starkville Running","3.70","407","00:28:03","0","0","165","244","7:35","6:09","13","13","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:28:04","00:28:03","246","263"
Running,2017-08-21 07:02:53,false,"Starkville Running","7.01","753","00:49:10","0","0","169","176","7:01","6:40","148","149","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:49:09","00:49:10","259","347"
Running,2017-08-18 07:34:27,false,"Starkville Running","8.01","859","00:57:19","0","0","168","174","7:10","6:36","134","142","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:57:18","00:58:24","259","348"
