Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2021-10-04 15:09:41,false,"Boise Running","4.70","334","00:35:39","127","145","176","188","7:36","6:46","203","194","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","86.0","0:00","No","35:39.06","1","91.4","00:35:36","00:51:47","2,697","2,861"
Running,2021-10-04 08:26:34,false,"Boise Running","9.56","708","01:13:38","132","155","175","184","7:42","6:57","131","79","1.19","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","01:13:38.06","1","78.8","01:13:34","01:20:50","2,579","2,638"
Running,2021-10-03 09:35:27,false,"Boise Running","6.01","454","00:44:15","134","154","175","182","7:22","6:53","46","89","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","59.0","0:00","No","44:14.65","1","69.8","00:44:13","00:45:01","2,571","2,619"
Running,2021-10-02 08:04:30,false,"Boise Running","15.50","1,203","01:55:16","144","184","178","215","7:26","4:39","2,152","1,906","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","01:59.79","16","77.0","01:55:08","02:20:07","2,669","4,549"
Running,2021-10-01 07:52:44,false,"Boise Running","9.50","811","01:13:03","139","163","178","226","7:41","6:22","623","614","1.18","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","50.0","0:00","No","01:13:02.92","1","75.2","01:12:57","01:18:08","2,608","3,179"
Running,2021-09-30 15:11:04,false,"Boise Running","7.56","460","00:57:12","123","149","174","188","7:34","5:37","305","322","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","57:11.70","1","86.0","00:57:08","01:01:10","2,696","2,885"
Running,2021-09-30 10:46:14,false,"Boise Running","4.01","286","00:29:14","131","154","174","184","7:17","6:40","98","66","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","60.8","0:00","No","29:13.60","1","71.6","00:29:11","00:29:49","2,610","2,674"
Running,2021-09-29 07:41:35,false,"Boise Running","13.27","1,199","01:40:51","146","169","176","206","7:36","4:59","1,122","1,184","1.20","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","48.2","0:00","No","01:40:50.52","1","80.6","01:40:49","01:51:41","2,562","3,694"
Running,2021-09-28 10:45:41,false,"Boise Running","10.34","736","01:16:53","132","164","161","215","7:26","3:47","312","351","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","00:36.10","29","73.4","01:16:07","01:44:50","2,658","2,829"
Running,2021-09-27 15:09:57,false,"Boise Running","4.50","367","00:33:55","134","149","173","182","7:32","6:34","253","184","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","33:54.80","1","93.2","00:33:53","00:50:14","2,743","2,948"
Running,2021-09-27 08:57:36,false,"Boise Running","9.03","696","01:08:06","139","165","172","193","7:32","5:40","564","600","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","60.8","0:00","No","01:08:05.97","1","77.0","01:07:54","01:11:48","2,573","3,137"
Trail Running,2021-09-25 08:29:50,false,"Boise County Trail Running","11.42","1,096","01:30:01","148","165","174","196","7:53","5:44","1,434","1,447","1.17","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","59.0","0:00","No","02:53.09","12","80.6","01:28:57","01:30:11","6,106","6,830"
Running,2021-09-24 07:40:13,false,"Eugene Running","10.69","763","01:17:41","133","163","175","188","7:16","5:34","135","210","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","01:17:41.12","1","84.2","01:17:23","01:23:03","405","505"
Running,2021-09-23 17:06:42,false,"Lane County Running","1.60","147","00:11:58","139","153","175","184","7:29","6:59","52","36","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","11:58.02","1","78.8","00:11:56","00:11:58","465","495"
Running,2021-09-23 10:05:45,false,"Eugene Running","2.05","150","00:16:05","123","131","173","184","7:52","5:54","16","3","1.18","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","16:05.35","1","77.0","00:16:05","00:16:05","497","512"
Running,2021-09-22 16:32:31,false,"Lane County Running","3.93","269","00:28:30","126","140","174","188","7:16","5:56","59","79","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","28:30.06","1","84.2","00:28:30","00:43:29","433","497"
Running,2021-09-21 07:10:52,false,"Boise Running","9.50","750","01:07:44","140","161","176","218","7:08","3:46","210","200","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","50.0","0:00","No","00:31.18","8","71.6","01:07:38","01:31:35","2,591","2,759"
Running,2021-09-20 15:09:08,false,"Boise Running","5.15","368","00:41:39","124","150","155","245","8:06","3:12","190","217","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","71.6","0:00","No","41:38.65","1","84.2","00:41:29","00:52:18","2,694","2,858"
Running,2021-09-19 11:44:49,false,"Boise Running","4.00","262","00:30:20","122","137","173","188","7:35","6:52","43","85","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","30:20.14","1","77.0","00:30:20","00:32:17","2,556","2,619"
Running,2021-09-18 08:07:30,false,"Boise Running","15.00","1,127","01:55:56","140","182","176","219","7:44","4:00","1,831","1,759","1.18","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","01:51.02","14","80.6","01:55:36","02:13:27","2,661","4,248"
Running,2021-09-17 14:15:24,false,"Boise Running","4.04","435","00:30:32","0","0","176","202","7:33","6:46","166","161","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:19.73","5","0.0","00:30:31","00:38:48","2,707","2,882"
Running,2021-09-17 07:55:47,false,"Boise Running","9.10","740","01:08:11","140","162","175","220","7:29","6:09","614","656","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","01:08:10.55","1","78.8","01:08:01","01:15:11","2,555","3,177"
Running,2021-09-16 15:11:12,false,"Boise Running","6.00","402","00:44:13","128","143","175","215","7:22","6:33","315","351","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","44:12.90","1","82.4","00:44:11","00:46:47","2,671","2,869"
Running,2021-09-16 10:58:45,false,"Boise Running","8.00","464","00:58:08","122","144","173","182","7:16","6:45","72","72","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","62.6","0:00","No","58:08.27","1","71.6","00:58:07","01:01:00","2,589","2,628"
Running,2021-09-15 07:40:41,false,"Boise Running","13.51","1,293","01:43:21","152","171","174","188","7:39","6:16","1,135","1,155","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","00:05.02","2","78.8","01:42:55","01:46:53","2,915","4,018"
Running,2021-09-14 07:14:04,false,"Boise Running","11.27","717","01:12:38","136","163","175","232","6:27","3:52","121","128","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","51.8","0:00","No","01:46.93","12","69.8","01:11:09","01:54:23","2,721","2,773"
Running,2021-09-13 15:11:33,false,"Boise Running","5.00","369","00:37:05","131","152","173","184","7:25","6:33","207","217","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","37:04.54","1","89.6","00:37:04","00:54:41","2,703","2,881"
Running,2021-09-13 07:55:02,false,"Boise Running","9.51","733","01:10:05","136","159","175","196","7:22","6:04","643","643","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","01:10:04.57","1","77.0","01:09:57","01:16:02","2,585","3,156"
Running,2021-09-12 08:59:47,false,"Boise Running","6.00","399","00:44:25","128","154","175","184","7:24","6:03","72","112","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","60.8","0:00","No","44:24.58","1","73.4","00:44:24","00:47:47","2,531","2,620"
Running,2021-09-11 08:08:54,false,"Boise Running","15.48","1,198","02:00:26","140","165","173","206","7:47","4:59","2,320","2,421","1.19","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","01:58.81","12","80.6","01:59:11","02:20:23","2,569","4,694"
Running,2021-09-10 15:10:14,false,"Boise Running","4.00","335","00:29:39","135","153","174","186","7:25","5:38","400","423","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","29:39.24","1","75.2","00:29:32","00:31:47","2,634","2,805"
Running,2021-09-10 07:55:29,false,"Boise Running","10.03","879","01:15:01","143","164","175","188","7:29","6:35","630","679","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","66.2","0:00","No","01:15:01.43","1","73.4","01:14:58","01:19:28","2,562","3,170"
Running,2021-09-09 15:08:39,false,"Boise Running","2.81","331","00:38:23","128","155","170","178","13:39","8:24","36","30","0.70","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","38:22.62","1","91.4","00:37:01","00:38:23","2,600","2,612"
Running,2021-09-09 07:00:19,false,"Boise Running","9.50","611","01:09:50","126","154","173","183","7:21","6:39","26","151","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","01:09:50.36","1","73.4","01:09:45","01:15:43","2,490","2,617"
Running,2021-09-08 07:39:22,false,"Boise Running","13.25","1,091","01:41:42","141","164","173","184","7:40","6:32","1,142","1,138","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","59.0","0:00","No","01:41:42.06","1","78.8","01:41:36","01:49:22","2,608","3,697"
Running,2021-09-07 07:11:49,false,"Boise Running","10.22","854","01:12:06","146","169","156","215","7:03","4:08","177","125","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","02:58.59","13","66.2","01:08:33","01:34:30","2,730","2,775"
Running,2021-09-06 15:07:22,false,"Boise Running","4.00","292","00:29:08","128","153","174","215","7:17","4:09","75","56","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","29:07.92","1","89.6","00:29:07","00:29:52","2,610","2,659"
Running,2021-09-06 07:53:58,false,"Boise Running","10.95","981","01:22:53","143","164","175","193","7:34","6:22","633","650","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","01:22:52.65","1","77.0","01:22:48","01:26:36","2,649","3,236"
Running,2021-09-05 08:16:11,false,"Boise Running","6.01","401","00:45:46","125","150","173","184","7:37","6:44","33","56","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","59.0","0:00","No","45:45.82","1","73.4","00:45:35","00:51:20","2,642","2,687"
Trail Running,2021-09-04 08:26:43,false,"Boise County Trail Running","16.17","1,474","02:00:03","151","173","177","195","7:25","5:48","1,726","1,739","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","59.0","0:00","No","01:08.85","17","77.0","01:59:49","02:04:12","5,999","6,881"
Running,2021-09-03 07:30:05,false,"Boise Running","13.23","988","01:24:04","147","166","179","201","6:21","4:42","171","256","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","04:55.49","10","77.0","01:23:40","01:47:18","2,604","2,756"
Running,2021-09-02 15:14:24,false,"Boise Running","4.00","265","00:30:16","123","138","173","194","7:34","5:56","230","180","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","07:07.94","4","87.8","00:30:13","00:32:24","2,703","2,879"
Running,2021-09-02 07:15:32,false,"Boise Running","8.01","577","00:59:36","131","156","174","188","7:26","6:40","62","56","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","50.0","0:00","No","00:07.82","9","77.0","00:59:31","01:03:31","2,744","2,797"
Running,2021-09-01 07:25:13,false,"Boise Running","13.09","1,170","01:39:37","145","164","173","191","7:37","6:36","883","899","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","00:38.54","14","78.8","01:39:24","01:48:18","2,712","3,556"
Running,2021-08-31 07:11:47,false,"Boise Running","11.21","952","01:16:01","149","175","167","208","6:47","3:43","118","121","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","01:13.36","23","68.0","01:12:32","01:33:14","2,692","2,762"
Running,2021-08-30 15:13:29,false,"Boise Running","4.00","288","00:30:32","127","146","173","186","7:38","6:37","184","171","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","86.0","0:00","No","00:01.25","5","93.2","00:30:28","00:50:00","2,734","2,882"
Running,2021-08-30 06:51:20,false,"Boise Running","10.33","697","01:18:09","130","152","174","188","7:34","5:38","600","617","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","02:13.83","11","80.6","01:18:05","01:27:34","2,729","3,291"
Running,2021-08-29 09:16:31,false,"Boise Running","6.00","646","00:43:44","0","0","174","184","7:17","6:49","26","25","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.18","7","0.0","00:43:28","00:46:17","2,702","2,739"
Running,2021-08-27 14:12:06,false,"Boise Running","12.23","1,011","01:25:22","149","184","173","208","6:59","4:03","945","928","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","00:58.35","38","89.6","01:24:59","01:46:52","2,730","3,025"
Running,2021-08-25 07:54:21,false,"Boise Running","10.58","842","01:21:02","136","158","174","215","7:39","6:30","781","814","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","60.8","0:00","No","04:11.01","11","78.8","01:20:56","01:26:14","2,740","3,496"
Running,2021-08-24 07:11:52,false,"Boise Running","12.45","936","01:15:32","146","170","175","202","6:04","4:20","299","305","1.50","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","00:05.39","23","71.6","01:13:48","01:33:23","2,636","2,812"
Running,2021-08-23 15:10:34,false,"Boise Running","7.02","565","00:50:59","137","162","176","186","7:16","6:12","384","358","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","00:07.11","8","91.4","00:50:53","01:11:43","2,701","2,936"
Running,2021-08-22 07:03:33,false,"Valley County Running","7.02","589","00:51:15","137","158","176","188","7:18","6:01","440","449","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","42.8","0:00","No","00:09.40","8","77.0","00:51:11","00:53:08","5,132","5,251"
Running,2021-08-21 09:32:57,false,"Valley County Running","16.00","1,474","01:51:12","151","175","179","192","6:57","5:40","1,969","2,037","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","06:04.78","16","77.0","01:51:07","01:52:18","5,130","6,145"
Running,2021-08-20 15:58:55,false,"Valley County Running","4.45","403","00:34:01","136","160","172","184","7:39","6:21","194","184","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","71.6","0:00","No","03:13.18","5","84.2","00:33:56","00:38:22","5,117","5,190"
Running,2021-08-20 07:14:43,false,"Valley County Running","9.81","920","01:10:48","145","165","174","184","7:13","5:51","449","449","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","46.4","0:00","No","05:34.51","10","71.6","01:10:41","01:20:41","5,126","5,228"
Running,2021-08-19 10:04:26,false,"Boise Running","10.00","730","01:04:20","140","174","178","196","6:26","4:43","138","102","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","02:00.36","16","77.0","01:04:15","01:17:26","2,704","2,739"
Running,2021-08-18 10:08:56,false,"Boise Running","12.00","784","01:24:54","128","150","174","185","7:04","6:23","236","253","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","00:00.94","13","78.8","01:24:32","01:30:24","2,604","2,680"
Running,2021-08-17 18:45:43,false,"Boise Running","5.16","351","00:38:23","123","133","174","182","7:26","6:23","46","52","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","01:11.29","6","84.2","00:36:28","00:41:13","2,669","2,690"
Running,2021-08-17 07:30:41,false,"Twin Falls County Running","9.00","621","01:01:34","133","159","176","201","6:50","6:17","295","384","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","00:01.98","10","80.6","01:01:27","01:04:39","3,505","3,637"
Running,2021-08-16 18:27:45,false,"Twin Falls Running","4.83","318","00:37:08","118","134","160","218","7:41","4:05","223","279","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","05:47.36","5","89.6","00:34:54","00:42:06","3,558","3,699"
Running,2021-08-16 07:35:08,false,"Twin Falls County Running","10.00","618","01:10:39","126","144","174","188","7:04","6:30","285","338","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","66.2","0:00","No","00:02.24","11","77.0","01:10:31","01:17:13","3,515","3,628"
Running,2021-08-14 07:13:37,false,"Yellowstone County Running","18.01","1,206","01:58:41","136","161","177","188","6:35","5:44","292","246","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","00:04.84","19","75.2","01:58:32","02:11:18","3,018","3,063"
Running,2021-08-13 08:15:50,false,"Yellowstone County Running","10.00","657","01:10:20","129","155","175","184","7:02","6:31","604","696","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","06:50.61","10","80.6","01:10:18","01:13:16","3,052","3,184"
Running,2021-08-12 17:21:36,false,"Yellowstone County Running","5.01","387","00:35:38","132","146","174","194","7:07","6:17","335","394","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","00:04.56","6","87.8","00:35:31","00:39:02","3,663","3,762"
Running,2021-08-12 08:15:22,false,"Yellowstone County Running","11.50","887","01:23:50","136","160","174","215","7:17","5:10","1,257","1,309","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:08.76","46","82.4","01:23:22","01:37:06","3,069","3,178"
Running,2021-08-11 07:31:26,false,"Yellowstone County Running","12.50","925","01:25:18","136","158","175","188","6:49","6:17","630","699","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","03:35.52","13","77.0","01:25:12","01:30:21","2,922","3,041"
Running,2021-08-10 16:54:24,false,"Yellowstone County Running","5.00","396","00:36:24","131","142","172","180","7:17","6:43","207","246","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","86.0","0:00","No","07:08.01","5","91.4","00:36:17","00:38:59","3,131","3,224"
Running,2021-08-10 08:10:32,false,"Billings Running","9.00","602","01:04:59","129","146","173","186","7:13","5:30","220","220","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","62.6","0:00","No","00:01.88","10","75.2","01:04:44","01:11:29","3,117","3,221"
Running,2021-08-09 09:07:26,false,"Yellowstone County Running","10.32","595","01:13:56","122","145","171","224","7:10","3:45","240","236","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","01:49.42","11","78.8","01:13:41","01:23:15","3,115","3,195"
Running,2021-08-08 07:55:08,false,"Red Lodge Running","8.00","591","00:56:52","133","150","174","184","7:06","6:21","417","466","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","00:01.59","9","84.2","00:56:44","00:58:09","5,609","5,766"
Running,2021-08-07 07:07:03,false,"Yellowstone County Running","18.01","1,256","01:59:52","137","162","176","188","6:39","5:39","722","843","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:03.06","19","77.0","01:59:40","02:05:20","2,858","3,039"
Running,2021-08-06 07:54:13,false,"Billings Running","10.01","663","01:12:03","129","148","174","194","7:12","5:50","817","886","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","00:05.52","11","77.0","01:11:58","01:18:51","2,999","3,199"
Running,2021-08-05 18:29:53,false,"Yellowstone County Running","4.00","293","00:28:25","128","135","175","182","7:06","6:12","236","292","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","00:02.92","5","87.8","00:28:23","00:29:19","3,105","3,199"
Running,2021-08-05 07:18:50,false,"Rosebud County Running","11.01","846","01:11:58","144","180","169","199","6:32","4:46","541","564","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","01:35.06","14","82.4","01:10:09","01:30:04","3,178","3,356"
Running,2021-08-04 07:45:44,false,"Rosebud County Running","13.00","992","01:26:55","140","157","177","193","6:41","5:46","725","745","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","00:02.31","14","84.2","01:26:32","01:33:07","3,143","3,308"
Running,2021-08-03 18:41:48,false,"Rosebud County Running","4.00","286","00:27:52","127","138","174","184","6:57","6:30","190","249","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","00:02.64","5","80.6","00:27:48","00:28:14","3,265","3,357"
Running,2021-08-03 08:15:58,false,"Billings Running","10.00","731","01:12:12","133","153","174","190","7:13","5:53","607","663","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","00:02.88","11","82.4","01:11:45","01:22:44","3,029","3,163"
Running,2021-08-02 18:06:57,false,"Yellowstone County Running","4.00","283","00:28:21","124","138","172","182","7:05","6:36","148","203","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","89.6","0:00","No","06:54.14","4","91.4","00:28:18","00:30:06","3,140","3,218"
Running,2021-08-02 07:50:58,false,"Yellowstone County Running","10.12","701","01:09:30","133","153","173","218","6:52","4:02","377","440","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:48.99","11","77.0","01:09:08","01:19:16","3,049","3,180"
Running,2021-08-01 08:04:44,false,"Billings Running","7.01","504","00:50:24","130","145","173","205","7:11","6:21","151","210","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","71.6","0:00","No","00:05.72","8","77.0","00:50:15","00:54:51","3,207","3,331"
Running,2021-07-31 07:18:00,false,"Yellowstone County Running","14.01","1,018","01:30:59","139","157","176","188","6:30","5:42","318","390","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:02.75","15","82.4","01:30:48","01:34:38","2,908","3,039"
Running,2021-07-30 07:42:27,false,"Billings Running","9.01","624","01:03:57","131","143","174","188","7:06","5:44","607","633","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:03.09","10","77.0","01:03:50","01:10:07","3,020","3,209"
Running,2021-07-29 07:46:09,false,"Yellowstone County Running","11.01","846","01:20:00","136","165","176","206","7:16","5:06","978","1,089","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:58.22","41","78.8","01:19:38","01:33:07","2,984","3,199"
Running,2021-07-28 07:44:19,false,"Billings Running","10.00","865","01:06:03","146","163","177","188","6:36","6:13","735","807","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","06:27.33","10","84.2","01:05:56","01:10:21","3,319","3,639"
Running,2021-07-27 07:44:13,false,"Yellowstone County Running","9.01","646","01:03:28","132","151","173","186","7:03","6:24","82","98","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","66.2","0:00","No","00:03.05","10","77.0","01:03:20","01:08:39","3,152","3,182"
Running,2021-07-25 07:46:52,false,"Jackson Running","17.01","1,369","01:53:13","145","180","177","190","6:39","5:32","551","459","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","60.8","0:00","No","00:05.47","18","77.0","01:53:02","02:00:12","6,264","6,381"
Running,2021-07-24 09:05:38,false,"Jackson Running","10.00","777","01:09:36","138","160","174","188","6:58","6:26","246","312","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","64.4","0:00","No","06:46.79","10","78.8","01:09:31","01:13:00","6,211","6,339"
Running,2021-07-23 07:28:14,false,"Billings Running","10.00","735","01:03:11","141","176","178","199","6:19","4:46","440","515","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","00:00.29","17","82.4","01:03:03","01:20:12","3,381","3,639"
Running,2021-07-22 07:14:27,false,"Yellowstone County Running","13.00","1,001","01:26:30","140","163","177","188","6:39","5:56","820","909","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:00.90","14","80.6","01:26:24","01:29:18","2,901","3,045"
Running,2021-07-21 18:19:34,false,"Yellowstone County Running","5.00","402","00:35:38","132","144","174","182","7:07","6:38","302","410","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","86.0","0:00","No","00:01.37","6","89.6","00:35:36","00:37:06","3,047","3,177"
Running,2021-07-21 07:30:52,false,"Billings Running","9.01","601","01:03:07","129","144","173","188","7:00","6:13","174","230","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","71.6","0:00","No","00:04.82","10","77.0","01:03:01","01:08:24","3,073","3,180"
Running,2021-07-20 18:33:28,false,"Billings Running","4.01","296","00:28:40","127","140","171","180","7:09","6:26","223","279","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","00:04.09","5","86.0","00:28:31","00:30:11","3,127","3,206"
Running,2021-07-20 07:29:07,false,"Yellowstone County Running","10.00","713","01:08:37","133","146","173","186","6:52","6:21","427","482","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","06:41.15","10","82.4","01:08:04","01:11:04","3,081","3,177"
Running,2021-07-19 07:27:32,false,"Billings Running","10.02","624","01:11:03","126","138","173","185","7:05","6:19","351","453","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","00:11.54","11","77.0","01:10:49","01:21:13","2,969","3,178"
Running,2021-07-18 07:50:24,false,"Bozeman Running","16.00","1,187","01:47:36","141","164","175","192","6:43","6:02","1,129","1,204","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","06:20.48","16","84.2","01:47:13","01:54:21","4,749","5,001"
