Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2019-12-21 11:08:29,false,"Jackson County Running","11.00","1,223","01:15:19","0","0","177","187","6:51","6:22","178","168","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.62","12","0.0","01:15:16","01:17:34","62","135"
Running,2019-12-20 12:26:16,false,"George County Running","12.00","1,248","01:21:46","0","0","176","236","6:49","3:47","297","325","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:19.23","47","0.0","01:20:44","01:37:53","184","267"
Running,2019-12-19 15:59:19,false,"Jackson County Running","5.00","552","00:34:17","0","0","174","192","6:51","6:07","56","54","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.55","6","0.0","00:34:16","00:35:31","16","78"
Running,2019-12-19 09:09:28,false,"Tallahassee Running","6.95","758","00:50:59","0","0","175","230","7:20","5:34","131","130","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:27.27","7","0.0","00:50:57","00:57:13","138","240"
Running,2019-12-18 10:03:12,false,"Leon County Running","13.00","1,424","01:23:50","0","0","180","190","6:27","5:34","635","715","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.56","14","0.0","01:23:47","01:27:02","112","266"
Running,2019-12-17 09:36:04,false,"Jackson County Running","10.00","1,097","01:06:17","0","0","178","204","6:38","4:29","405","409","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.15","24","0.0","01:06:09","01:14:37","63","125"
Running,2019-12-16 16:19:19,false,"Jackson County Running","4.01","441","00:28:01","0","0","173","184","7:00","6:26","58","47","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.32","5","0.0","00:27:59","00:28:58","75","128"
Running,2019-12-16 09:02:50,false,"Jackson County Running","10.01","1,110","01:08:03","0","0","176","188","6:48","6:22","210","212","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.08","11","0.0","01:08:01","01:09:41","63","135"
Running,2019-12-15 09:04:25,false,"Jackson County Running","13.00","1,443","01:27:47","0","0","176","186","6:45","5:53","188","203","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.54","14","0.0","01:27:44","01:31:53","37","88"
Running,2019-12-13 07:36:10,false,"Oktibbeha County Running","10.21","1,093","01:12:10","0","0","177","227","7:04","3:06","207","184","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:25.41","23","0.0","01:10:03","01:41:54","266","394"
Running,2019-12-12 07:42:08,false,"Oktibbeha County Running","7.03","774","00:49:01","0","0","177","187","6:58","6:13","144","144","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:14.65","8","0.0","00:48:59","00:54:46","259","348"
Running,2019-12-11 09:07:28,false,"Oktibbeha County Running","10.00","1,104","01:05:15","0","0","181","199","6:31","5:32","206","215","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.41","11","0.0","01:05:12","01:07:58","304","400"
Running,2019-12-09 08:58:02,false,"Starkville Running","18.00","1,977","01:56:07","0","0","179","202","6:27","4:33","424","480","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.37","19","0.0","01:56:05","02:02:53","259","413"
Running,2019-12-08 08:05:36,false,"Flowood Running","10.00","1,109","01:08:50","0","0","176","192","6:53","6:25","64","64","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.00","11","0.0","01:08:48","01:12:32","267","335"
Running,2019-12-07 10:56:53,false,"Madison Running","11.50","1,267","01:19:33","0","0","177","190","6:55","5:53","217","218","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:26.79","12","0.0","01:19:31","01:22:41","279","387"
Running,2019-12-06 15:48:13,false,"Flowood Running","9.50","1,052","01:03:17","0","0","178","199","6:40","4:54","239","235","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:59.94","25","0.0","01:03:12","16:46:47","285","376"
Running,2019-12-06 06:40:50,false,"Flowood Running","4.00","441","00:27:54","0","0","176","186","6:59","6:01","10","7","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:46.28","4","0.0","00:27:53","00:31:05","272","279"
Running,2019-12-05 16:21:55,false,"Rankin County Running","13.01","1,436","01:25:21","0","0","176","189","6:34","5:33","202","200","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.46","14","0.0","01:25:18","01:29:31","270","331"
Running,2019-12-04 17:00:07,false,"Flowood Running","3.91","432","00:27:25","0","0","174","184","7:01","6:41","13","45","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:23.73","4","0.0","00:27:25","00:27:37","269","308"
Running,2019-12-04 16:12:47,false,"Flowood Running","6.09","675","00:42:34","0","0","174","182","7:00","6:25","119","83","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:34.71","7","0.0","00:42:32","00:46:57","268","361"
Running,2019-12-03 16:23:18,false,"Flowood Running","10.00","1,113","01:02:36","0","0","180","197","6:16","4:49","148","151","1.43","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.92","22","0.0","01:02:32","01:06:28","277","406"
Running,2019-12-03 06:08:41,false,"Flowood Running","4.01","448","00:28:01","0","0","176","185","6:59","6:16","10","7","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:06.49","5","0.0","00:28:00","00:28:13","272","279"
Running,2019-12-02 16:17:24,false,"Flowood Running","10.00","1,103","01:10:04","0","0","173","179","7:00","6:27","154","157","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:51.52","10","0.0","01:10:02","01:13:47","279","405"
Running,2019-12-01 07:57:39,false,"Mobile County Running","18.00","1,982","01:58:14","0","0","176","197","6:34","4:51","473","468","1.39","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.36","19","0.0","01:58:13","02:04:00","87","208"
Running,2019-11-30 16:01:51,false,"Jackson County Running","3.96","436","00:27:47","0","0","172","182","7:01","6:18","86","89","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:33.46","4","0.0","00:27:46","00:29:26","75","135"
Running,2019-11-30 10:44:17,false,"Jackson County Running","8.00","892","00:54:19","0","0","173","184","6:48","6:14","109","88","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:39.38","8","0.0","00:54:17","00:59:14","37","86"
Running,2019-11-29 06:54:05,false,"Portage Running","10.00","1,107","01:08:53","0","0","175","207","6:53","6:18","79","79","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:02.72","11","0.0","01:08:51","01:14:20","912","943"
Running,2019-11-28 09:53:15,false,"Portage Running","13.01","1,425","01:25:24","0","0","178","187","6:34","5:46","213","212","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.49","14","0.0","01:25:22","01:27:54","883","965"
Running,2019-11-27 10:14:12,false,"Portage Running","10.99","1,212","01:15:02","0","0","176","187","6:50","6:16","68","71","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:40.82","11","0.0","01:14:59","01:18:40","912","943"
Running,2019-11-26 16:00:42,false,"Portage Running","9.00","1,000","00:57:18","0","0","178","197","6:22","5:11","59","56","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:00.42","12","0.0","00:57:06","01:00:01","909","942"
Running,2019-11-26 10:38:13,false,"Portage Running","6.02","665","00:41:03","0","0","175","192","6:49","6:03","39","36","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:05.61","7","0.0","00:41:01","00:44:47","919","943"
Running,2019-11-24 10:06:50,false,"Mobile County Running","18.01","1,976","01:55:54","0","0","176","204","6:26","4:36","520","528","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.95","19","0.0","01:55:49","02:00:36","92","208"
Running,2019-11-23 12:35:35,false,"Madison Running","11.00","1,216","01:15:19","0","0","175","185","6:51","5:59","220","211","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.46","12","0.0","01:15:17","01:18:37","280","388"
Running,2019-11-22 16:55:56,false,"Flowood Running","6.90","759","00:46:40","0","0","175","192","6:46","5:08","150","152","1.36","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:34.08","15","0.0","00:46:30","00:51:57","279","378"
Running,2019-11-22 06:29:43,false,"Flowood Running","7.07","786","00:48:43","0","0","176","201","6:54","6:10","47","44","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:29.49","8","0.0","00:48:42","00:52:30","268","305"
Running,2019-11-21 15:52:49,false,"Flowood Running","10.99","1,218","01:15:53","0","0","173","184","6:54","6:14","24","21","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:48.21","11","0.0","01:15:51","01:20:28","269","279"
Running,2019-11-20 16:02:16,false,"Ridgeland Running","13.00","1,429","01:24:25","0","0","176","190","6:29","5:43","398","396","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.58","14","0.0","01:24:22","01:29:51","335","413"
Running,2019-11-19 16:11:19,false,"Flowood Running","5.48","608","00:33:49","0","0","177","192","6:10","4:59","47","30","1.47","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","03:06.13","6","0.0","00:33:47","00:37:03","271","305"
Running,2019-11-18 16:03:35,false,"Flowood Running","10.00","1,112","01:07:54","0","0","175","184","6:47","5:58","156","156","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:39.87","10","0.0","01:07:50","01:10:36","282","406"
Running,2019-11-17 09:59:32,false,"Oktibbeha County Running","12.00","1,323","01:17:44","0","0","176","186","6:29","5:57","255","252","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.81","13","0.0","01:17:42","01:19:25","259","400"
Running,2019-11-13 16:41:34,false,"Flowood Running","5.90","657","00:40:01","0","0","173","184","6:47","6:14","29","39","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:17.28","6","0.0","00:40:00","00:41:02","271","305"
Running,2019-11-12 16:12:30,false,"Flowood Running","9.00","1,002","01:01:11","0","0","175","187","6:48","5:53","148","152","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:38.76","9","0.0","01:01:09","01:08:36","280","402"
Running,2019-11-10 09:23:38,false,"Mobile County Running","18.01","1,967","01:55:53","0","0","177","195","6:26","4:42","510","508","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.69","19","0.0","01:55:49","02:02:26","103","209"
Running,2019-11-09 09:02:52,false,"Jackson County Running","12.00","1,334","01:15:11","0","0","178","199","6:16","4:34","66","74","1.44","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:30.46","24","0.0","01:14:59","01:26:19","36","88"
Running,2019-11-08 15:51:33,false,"Flowood Running","9.00","999","01:01:06","0","0","175","188","6:48","6:08","110","110","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:36.36","9","0.0","01:00:56","01:06:08","269","365"
Running,2019-11-08 07:11:07,false,"Flowood Running","4.00","443","00:28:01","0","0","175","185","7:00","6:13","10","7","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.25","5","0.0","00:27:59","00:29:14","272","279"
Running,2019-11-07 16:15:45,false,"Rankin County Running","11.00","1,219","01:15:35","0","0","173","184","6:52","6:19","157","156","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:44.32","11","0.0","01:15:25","01:20:23","271","331"
Running,2019-11-06 16:06:55,false,"Ridgeland Running","13.00","1,429","01:24:37","0","0","176","196","6:30","5:39","318","323","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.77","14","0.0","01:24:34","01:31:21","328","408"
Running,2019-11-05 16:08:40,false,"Flowood Running","9.00","970","00:59:43","0","0","174","210","6:38","4:02","104","110","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.72","28","0.0","00:59:38","01:04:50","269","350"
Running,2019-11-05 06:02:57,false,"Flowood Running","4.02","446","00:27:55","0","0","175","190","6:57","6:23","10","7","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.38","5","0.0","00:27:54","00:28:55","272","279"
Running,2019-11-04 15:59:32,false,"Flowood Running","10.00","1,111","01:09:24","0","0","173","182","6:57","4:52","155","157","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:40.89","10","0.0","01:08:57","01:11:56","280","404"
Running,2019-11-03 09:19:50,false,"Oktibbeha County Running","17.01","1,868","01:49:53","0","0","179","211","6:28","4:57","426","406","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.89","18","0.0","01:49:46","01:56:03","259","385"
Running,2019-11-02 11:52:14,false,"Oktibbeha County Running","7.00","777","00:48:17","0","0","176","184","6:54","6:24","73","79","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:42.86","7","0.0","00:48:16","00:49:32","289","322"
Running,2019-11-01 15:54:44,false,"Flowood Running","12.00","1,331","01:16:00","0","0","179","236","6:20","4:49","68","68","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:24.25","16","0.0","01:15:29","01:24:22","269","305"
Running,2019-10-31 17:15:58,false,"Flowood Running","9.96","1,102","01:08:38","0","0","176","191","6:53","6:09","160","166","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:45.00","10","0.0","01:08:35","03:34:35","276","401"
Running,2019-10-30 17:06:42,false,"Ridgeland Running","10.95","1,196","01:13:15","0","0","174","193","6:41","5:11","397","398","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:17.75","11","0.0","01:13:12","01:19:13","279","439"
Running,2019-10-29 16:59:35,false,"Flowood Running","11.99","1,327","01:19:11","0","0","177","200","6:36","4:36","214","212","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:37.31","28","0.0","01:19:01","01:25:18","268","376"
Running,2019-10-28 17:17:31,false,"Flowood Running","8.96","994","01:02:28","0","0","173","184","6:58","5:55","13","16","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:47.02","9","0.0","01:02:23","01:04:56","269","280"
Running,2019-10-27 10:34:24,false,"Rankin County Running","16.01","1,755","01:43:02","0","0","177","203","6:26","4:23","284","287","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:04.27","17","0.0","01:43:00","01:50:10","318","389"
Running,2019-10-26 16:18:28,false,"Flowood Running","9.09","1,006","01:03:37","0","0","174","188","7:00","5:24","213","228","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:37.93","10","0.0","01:03:35","01:07:55","279","404"
Running,2019-10-25 16:41:07,false,"Flowood Running","5.98","645","00:41:01","0","0","176","227","6:51","3:24","116","116","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:09.31","25","0.0","00:40:56","00:44:30","285","351"
Running,2019-10-24 17:03:43,false,"Ridgeland Running","11.00","1,211","01:11:07","0","0","176","188","6:28","5:43","292","296","1.41","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:09.24","11","0.0","01:11:06","01:12:56","343","409"
Running,2019-10-23 17:19:15,false,"Ridgeland Running","9.02","995","01:01:53","0","0","174","184","6:52","6:26","234","241","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:10.52","10","0.0","01:01:52","01:04:13","343","409"
Running,2019-10-22 17:05:21,false,"Flowood Running","10.96","1,223","01:08:30","0","0","178","210","6:15","5:00","62","62","1.44","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:17.03","23","0.0","01:08:26","01:16:36","268","305"
Running,2019-10-21 17:02:49,false,"Flowood Running","6.00","663","00:41:27","0","0","174","218","6:55","5:57","20","16","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:46.19","6","0.0","00:41:25","00:45:00","268","282"
Running,2019-10-21 06:32:15,false,"Flowood Running","4.00","446","00:28:23","0","0","174","184","7:06","6:29","7","3","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:54.49","4","0.0","00:28:21","00:29:29","276","282"
Running,2019-10-20 07:05:54,false,"Oktibbeha County Running","12.14","1,339","01:19:23","0","0","175","192","6:32","5:55","259","250","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:56.75","13","0.0","01:19:19","01:25:26","259","401"
Running,2019-10-19 08:11:27,false,"Oktibbeha County Running","7.99","879","00:55:10","0","0","176","190","6:54","6:06","77","78","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:33.30","8","0.0","00:55:08","00:58:40","269","308"
Running,2019-10-12 08:39:28,false,"Jackson Running","2.43","271","00:18:48","0","0","171","220","7:45","4:50","58","62","1.21","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:39.01","3","0.0","00:18:47","00:21:40","313","349"
Running,2019-10-10 06:04:09,false,"Flowood Running","8.00","889","00:55:46","0","0","174","184","6:58","6:22","10","7","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:47.83","8","0.0","00:55:40","00:57:06","269","285"
Running,2019-10-09 06:49:15,false,"Flowood Running","9.73","1,046","01:03:46","0","0","176","210","6:33","4:27","15","12","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","02:49.13","14","0.0","01:02:07","01:13:36","269","284"
Running,2019-10-08 06:05:47,false,"Flowood Running","8.00","883","00:53:18","0","0","175","197","6:40","4:56","100","100","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:17.61","8","0.0","00:53:18","00:54:41","267","381"
Running,2019-10-07 17:17:03,false,"Madison Running","7.99","881","00:55:43","0","0","171","184","6:58","6:14","87","81","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:43.08","8","0.0","00:55:41","00:58:13","280","343"
Running,2019-10-06 06:37:02,false,"Oktibbeha County Running","15.01","1,657","01:38:32","0","0","179","198","6:34","4:34","403","404","1.37","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:03.52","16","0.0","01:38:30","01:44:07","289","384"
Running,2019-10-05 08:14:37,false,"Oktibbeha County Running","8.00","887","00:55:59","0","0","177","196","7:00","5:56","187","189","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.70","9","0.0","00:55:57","00:59:30","322","400"
Running,2019-10-04 05:40:20,false,"Flowood Running","12.04","1,333","01:14:22","0","0","179","192","6:10","5:19","165","164","1.45","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.24","15","0.0","01:14:19","01:21:23","267","405"
Running,2019-10-03 06:13:16,false,"Flowood Running","6.99","774","00:48:53","0","0","174","184","7:00","6:27","7","3","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:47.24","7","0.0","00:48:52","00:50:09","269","279"
Running,2019-10-02 05:54:42,false,"Flowood Running","9.97","1,099","01:05:47","0","0","176","192","6:36","5:06","155","153","1.38","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:59.58","10","0.0","01:05:44","01:09:33","267","405"
Running,2019-10-01 05:58:02,false,"Flowood Running","9.00","990","01:00:24","0","0","176","205","6:43","4:52","6","2","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:13.81","18","0.0","01:00:17","01:06:08","271","285"
Running,2019-09-30 06:18:32,false,"Flowood Running","6.00","665","00:42:20","0","0","174","184","7:03","6:19","7","3","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","06:52.15","6","0.0","00:42:16","00:44:24","269","279"
Running,2019-09-29 07:05:36,false,"Rankin County Running","16.01","1,768","01:45:02","0","0","175","229","6:34","4:48","230","242","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:01.73","17","0.0","01:45:00","01:49:01","318","389"
Running,2019-09-28 08:31:48,false,"Madison Running","9.95","1,093","01:07:38","0","0","175","196","6:48","4:52","198","201","1.35","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","05:56.72","10","0.0","01:07:35","01:09:42","280","388"
Running,2019-09-27 06:03:27,false,"Flowood Running","8.51","941","00:55:25","0","0","175","196","6:31","4:51","9","9","1.40","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:45.24","19","0.0","00:55:03","00:57:42","266","283"
Running,2019-09-25 08:05:48,false,"Oktibbeha County Running","11.00","1,193","01:10:00","0","0","178","226","6:22","4:14","201","207","1.42","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","01:11.60","20","0.0","01:09:48","01:20:05","298","399"
Running,2019-09-24 06:25:08,false,"Flowood Running","5.06","561","00:35:02","0","0","174","186","6:56","6:00","7","3","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:28.64","6","0.0","00:35:00","00:35:53","269","279"
