Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2022-11-25 09:33:47,false,"Jackson County Running","5.00","496","00:35:33","149","167","173","184","7:06","6:06","135","315","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","35:33.24","1","78.8","00:35:27","00:36:34","-200","-65"
Running,2022-11-23 09:28:31,false,"Jackson County Running","6.10","576","00:43:02","147","159","174","184","7:03","6:26","92","131","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","43:02.41","1","77.0","00:43:02","00:45:53","40","106"
Running,2022-11-22 10:11:06,false,"Jackson County Running","6.04","570","00:44:53","144","156","168","184","7:26","6:33","98","75","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","62.6","0:00","No","44:53.38","1","77.0","00:44:04","00:47:29","35","98"
Running,2022-11-21 10:31:38,false,"Jackson County Running","5.00","492","00:36:03","148","165","173","182","7:12","6:30","138","141","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","60.8","0:00","No","36:02.52","1","73.4","00:35:47","00:37:41","380","419"
Running,2022-11-18 08:55:54,false,"Oktibbeha County Running","5.10","470","00:36:17","145","162","174","195","7:07","4:37","85","125","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","36:17.21","1","75.2","00:36:15","00:39:33","307","386"
Running,2022-11-17 07:52:50,false,"Oktibbeha County Running","7.01","707","00:50:15","152","169","173","197","7:10","6:35","230","279","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","46.4","0:00","No","50:15.34","1","77.0","00:50:09","00:58:40","189","371"
Running,2022-11-15 09:35:47,false,"Oktibbeha County Running","6.17","525","00:45:41","138","159","170","190","7:24","4:59","223","299","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","45:40.80","1","78.8","00:44:43","00:47:48","240","423"
Running,2022-11-14 09:18:33,false,"Oktibbeha County Running","5.00","462","00:35:36","144","157","173","186","7:07","6:11","236","226","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","48.2","0:00","No","35:35.59","1","60.8","00:35:24","00:37:10","318","403"
Running,2022-11-12 08:11:23,false,"Oktibbeha County Running","6.05","596","00:41:37","153","167","176","197","6:53","6:23","351","417","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","50.0","0:00","No","41:36.55","1","71.6","00:41:34","01:06:49","228","377"
Running,2022-11-11 08:06:29,false,"Oktibbeha County Running","5.00","465","00:35:38","145","165","172","180","7:07","6:31","108","217","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","71.6","0:00","No","35:37.84","1","80.6","00:35:32","00:38:54","246","379"
Running,2022-11-09 07:53:27,false,"Oktibbeha County Running","7.05","645","00:50:31","146","164","175","190","7:10","5:04","377","348","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","68.0","0:00","No","50:30.99","1","78.8","00:50:29","00:53:11","302","425"
Running,2022-11-08 07:07:30,false,"Oktibbeha County Running","4.22","376","00:30:01","141","156","174","188","7:07","6:28","52","148","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","30:01.04","1","82.4","00:30:01","00:32:22","237","381"
Running,2022-11-07 07:06:39,false,"Oktibbeha County Running","6.00","527","00:42:36","143","158","173","180","7:06","6:28","108","236","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","42:35.63","1","82.4","00:42:34","00:44:09","251","381"
Running,2022-11-04 09:24:22,false,"Boise Running","5.01","508","00:37:14","149","161","175","186","7:26","6:18","30","177","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","50.0","0:00","No","37:13.87","1","80.6","00:37:11","00:39:42","2,525","2,715"
Running,2022-11-03 07:55:33,false,"Boise Running","5.01","388","00:37:10","129","154","174","186","7:25","6:34","46","246","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","48.2","0:00","No","37:10.04","1","80.6","00:37:09","00:45:49","2,473","2,719"
Running,2022-11-02 12:05:39,false,"Boise Running","6.03","529","00:44:04","142","164","174","186","7:19","6:37","207","299","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","44:04.16","1","80.6","00:44:04","00:47:53","2,548","2,810"
Running,2022-10-31 10:14:58,false,"Boise Running","5.01","476","00:37:26","145","166","172","212","7:29","3:56","33","141","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","37:25.68","1","78.8","00:37:25","00:40:30","2,575","2,726"
Running,2022-10-26 18:10:06,false,"Boise Running","5.42","521","00:41:06","143","159","171","188","7:35","6:26","154","233","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","55.4","0:00","No","41:05.73","1","75.2","00:40:36","00:42:59","2,600","2,716"
Running,2022-10-24 12:29:00,false,"Boise Running","4.04","396","00:29:45","145","166","172","186","7:22","6:30","49","89","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","29:45.09","1","75.2","00:29:33","00:31:47","2,789","2,862"
Running,2022-10-07 08:54:42,false,"Jackson County Running","5.00","484","00:35:55","147","170","173","182","7:11","6:32","118","230","1.30","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","35:54.62","1","80.6","00:35:55","00:39:13","-108","47"
Running,2022-10-05 09:19:59,false,"Jackson County Running","4.00","376","00:28:36","144","158","175","180","7:09","6:45","66","187","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","28:36.05","1","84.2","00:28:34","00:29:20","87","224"
Running,2022-10-03 09:45:38,false,"Jackson County Running","5.00","445","00:37:25","137","162","171","201","7:29","4:46","75","151","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","37:25.22","1","82.4","00:37:22","00:39:43","-45","55"
Running,2022-09-29 10:31:57,false,"Jackson County Running","4.00","353","00:28:55","139","153","173","180","7:14","6:31","164","95","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","28:55.35","1","80.6","00:28:55","00:29:46","67","148"
Running,2022-08-24 09:43:54,false,"Boise Running","4.27","371","00:31:34","137","155","174","201","7:23","6:38","102","148","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","31:34.08","1","84.2","00:31:30","00:32:49","2,670","2,781"
Running,2022-08-23 09:25:47,false,"Boise Running","6.70","572","00:50:13","139","149","172","180","7:30","6:34","52","112","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","50:12.87","1","84.2","00:50:06","00:51:51","2,640","2,741"
Running,2022-08-22 08:39:32,false,"Boise Running","7.17","697","00:53:25","147","165","175","188","7:27","5:40","427","440","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","53:25.26","1","86.0","00:53:18","00:57:11","2,626","3,012"
Running,2022-08-20 09:38:16,false,"Boise Running","4.00","381","00:29:13","144","156","172","180","7:18","5:30","20","108","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","29:12.78","1","84.2","00:29:09","00:29:30","2,466","2,568"
Running,2022-08-18 08:57:13,false,"Boise Running","7.16","635","00:53:01","142","160","174","190","7:25","6:43","174","223","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","53:01.08","1","84.2","00:52:58","00:53:33","2,634","2,742"
Running,2022-08-17 09:23:11,false,"Canyon County Running","7.00","646","00:49:23","148","165","173","190","7:03","5:44","118","180","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","49:22.84","1","86.0","00:49:18","00:52:05","2,618","2,728"
Running,2022-08-16 09:46:17,false,"Boise Running","5.65","518","00:44:48","139","155","171","180","7:56","6:47","46","135","1.19","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","75.2","0:00","No","44:48.28","1","86.0","00:42:46","00:51:01","2,776","2,936"
Running,2022-08-12 08:19:16,false,"Jackson County Running","4.01","377","00:29:30","143","153","172","182","7:22","6:01","121","177","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","29:30.24","1","84.2","00:29:27","00:31:27","84","235"
Running,2022-08-11 10:29:12,false,"Jackson County Running","6.25","595","00:44:02","148","168","172","180","7:02","6:33","423","722","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","44:01.55","1","87.8","00:44:02","00:45:27","-131","102"
Running,2022-08-10 08:17:26,false,"Jackson County Running","5.00","448","00:36:22","140","158","171","184","7:16","6:43","230","358","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","36:21.60","1","84.2","00:36:18","00:37:30","33","231"
Running,2022-08-08 08:18:14,false,"Pascagoula Running","5.01","452","00:36:06","141","163","171","180","7:13","6:22","305","367","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","36:05.88","1","89.6","00:35:43","00:38:06","-438","-274"
Running,2022-08-05 08:00:39,false,"Oktibbeha County Running","4.00","326","00:30:12","131","152","171","182","7:33","6:21","151","226","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","30:12.30","1","87.8","00:30:08","00:32:04","141","281"
Running,2022-08-04 08:34:07,false,"Oktibbeha County Running","5.24","484","00:38:26","142","161","171","180","7:20","6:35","89","190","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","38:25.69","1","86.0","00:38:23","00:40:07","159","293"
Running,2022-08-03 07:56:42,false,"Oktibbeha County Running","4.50","387","00:34:03","136","155","169","178","7:34","6:23","98","184","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","34:02.65","1","89.6","00:33:55","00:37:20","164","293"
Running,2022-07-29 19:01:28,false,"Oktibbeha County Running","3.96","374","00:28:56","144","154","172","178","7:18","6:50","23","154","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","84.2","0:00","No","28:56.31","1","87.8","00:28:56","00:28:56","376","509"
Running,2022-07-28 07:19:12,false,"Oktibbeha County Running","5.01","457","00:35:46","144","161","172","180","7:09","6:19","151","282","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","35:46.18","1","89.6","00:35:43","00:37:29","138","281"
Running,2022-07-26 07:41:35,false,"Starkville Running","5.50","535","00:40:05","148","166","173","182","7:17","6:22","394","410","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","40:04.81","1","87.8","00:40:03","00:40:19","310","488"
Running,2022-07-25 07:32:39,false,"Starkville Running","5.00","414","00:38:30","134","154","169","180","7:42","6:51","112","180","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","38:29.51","1","84.2","00:38:29","00:45:48","198","371"
Running,2022-07-22 08:24:25,false,"Starkville Running","6.24","559","00:46:04","142","159","171","182","7:23","6:42","394","502","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","46:04.30","1","87.8","00:45:59","00:48:55","243","476"
Running,2022-07-21 07:57:53,false,"Oktibbeha County Running","5.00","480","00:35:53","148","167","172","178","7:10","6:33","108","184","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","86.0","0:00","No","35:52.50","1","91.4","00:35:53","00:37:08","162","298"
Running,2022-07-19 07:10:53,false,"Jackson County Running","5.01","493","00:36:30","147","165","171","180","7:17","6:36","95","217","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","36:30.39","1","89.6","00:36:12","00:39:57","-104","49"
Running,2022-07-16 06:59:38,false,"Jackson County Running","6.04","593","00:43:22","149","168","170","182","7:11","6:31","220","285","1.32","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","43:21.86","1","89.6","00:43:17","00:46:30","-57","106"
Running,2022-07-14 08:22:10,false,"Pascagoula Running","6.01","542","00:44:46","138","157","172","182","7:27","6:09","56","184","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","44:46.30","1","89.6","00:44:46","00:47:19","-171","26"
Running,2022-07-13 07:28:51,false,"Jackson County Running","5.00","431","00:36:29","136","157","173","178","7:18","6:41","361","495","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","36:29.44","1","86.0","00:36:29","00:37:16","-461","-260"
Running,2022-07-12 07:08:27,false,"Jackson County Running","4.00","320","00:50:22","97","138","128","210","12:36","7:01","118","236","0.95","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","01:01.36","9","87.8","00:50:08","00:53:29","-85","43"
Running,2022-07-04 07:42:10,false,"Franklin Running","3.07","289","00:25:51","131","153","172","180","8:26","6:38","89","262","1.11","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","25:51.07","1","87.8","00:21:53","00:26:01","152","351"
Running,2022-07-01 07:18:57,false,"Mobile County Running","10.00","986","01:10:18","152","175","175","186","7:02","6:11","689","869","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","01:10:17.95","1","91.4","01:10:14","01:14:35","-222","118"
Running,2022-06-30 10:09:42,false,"Jackson County Running","7.00","626","00:48:59","143","161","175","184","7:00","6:30","276","456","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","48:58.76","1","84.2","00:48:56","00:50:47","-108","102"
Running,2022-06-29 07:27:50,false,"Jackson County Running","7.27","651","00:51:26","143","157","174","188","7:04","6:04","466","495","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","51:26.09","1","87.8","00:51:24","00:55:16","-42","104"
Running,2022-06-28 07:11:17,false,"Jackson County Running","8.01","730","00:55:23","148","162","174","182","6:55","5:42","436","502","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","55:22.54","1","87.8","00:54:58","00:57:58","-96","103"
Running,2022-06-27 07:04:39,false,"Jackson County Running","7.01","614","00:49:01","143","161","173","184","7:00","6:31","144","276","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","77.0","0:00","No","49:01.14","1","86.0","00:49:00","00:52:08","-52","109"
Running,2022-06-25 06:49:24,false,"Jackson County Running","9.01","841","01:02:01","151","173","174","184","6:53","6:17","256","354","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","01:02:00.65","1","91.4","01:01:57","01:05:24","156","316"
Running,2022-06-23 07:38:43,false,"Oktibbeha County Running","6.01","538","00:41:09","148","168","175","184","6:51","5:34","253","299","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","41:09.18","1","91.4","00:41:04","00:42:26","306","399"
Running,2022-06-22 07:12:00,false,"Starkville Running","7.00","646","00:49:24","149","166","174","188","7:03","6:16","341","472","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","49:23.60","1","91.4","00:49:18","00:50:53","153","367"
Running,2022-06-21 07:04:56,false,"Starkville Running","7.00","686","00:49:36","156","176","173","215","7:05","6:27","240","289","1.31","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","49:36.35","1","91.4","00:49:30","00:55:22","222","382"
Running,2022-06-20 07:59:32,false,"Oktibbeha County Running","6.01","594","00:42:00","157","173","173","188","7:00","6:28","85","197","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","41:59.59","1","87.8","00:41:57","00:42:45","151","280"
Running,2022-06-17 07:40:06,false,"Oktibbeha County Running","6.50","602","00:45:47","150","173","172","193","7:03","4:34","144","187","1.33","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","45:47.16","1","91.4","00:45:42","00:49:57","55","172"
Running,2022-06-16 07:28:28,false,"Starkville Running","4.00","353","00:29:29","141","157","169","178","7:22","6:27","151","253","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","29:29.44","1","87.8","00:29:27","00:32:26","219","360"
Running,2022-06-15 07:36:51,false,"Starkville Running","5.20","473","00:37:59","146","169","171","182","7:18","6:17","118","207","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","82.4","0:00","No","37:58.53","1","89.6","00:37:53","00:41:13","235","368"
Running,2022-06-14 07:46:50,false,"Starkville Running","5.01","476","00:36:50","149","172","170","182","7:21","5:38","108","174","1.29","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","84.2","0:00","No","36:49.85","1","89.6","00:36:45","00:38:30","259","384"
Running,2022-06-13 07:59:58,false,"Jackson County Running","4.04","404","00:29:56","153","174","172","182","7:24","6:34","36","95","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","84.2","0:00","No","29:56.19","1","91.4","00:29:50","00:32:34","466","570"
Running,2022-05-14 20:45:49,false,"Clovis Running","1.13","108","00:10:40","128","144","165","178","9:26","7:45","30","26","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","86.0","0:00","No","10:40.19","1","87.8","00:10:40","00:13:52","321","351"
Running,2022-05-14 20:04:07,false,"Clovis Running","0.40","19","00:02:06.8","121","131","185","192","5:14","4:34","7","7","1.66","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","78.8","0:00","No","02:06.76","1","78.8","00:02:06.8","00:02:06.8","327","336"
Running,2022-05-14 19:40:51,false,"Clovis Running","1.76","143","00:13:39","129","138","170","176","7:46","7:11","26","26","1.22","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","80.6","0:00","No","13:39.31","1","84.2","00:13:39","00:13:42","548","569"
Running,2022-05-13 10:33:57,false,"Clovis Running","5.29","400","00:39:10","133","150","173","188","7:24","5:34","79","85","1.26","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","39:09.86","1","80.6","00:39:06","00:41:06","486","519"
Running,2022-05-12 23:02:28,false,"Clovis Running","2.64","205","00:22:58","122","137","169","182","8:41","7:16","30","39","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","71.6","0:00","No","22:58.45","1","78.8","00:22:52","00:23:48","305","333"
Running,2022-05-12 21:24:04,false,"Clovis Running","1.83","139","00:13:27","128","145","172","182","7:22","6:49","46","56","1.27","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","69.8","0:00","No","13:27.47","1","73.4","00:13:27","00:15:24","472","512"
Running,2022-05-11 17:34:02,false,"Clovis Running","1.32","134","00:10:01","146","156","171","184","7:35","6:13","75","23","1.24","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","73.4","0:00","No","10:00.96","1","78.8","00:09:56","00:10:39","377","440"
Running,2022-05-11 08:27:01,false,"Boise Running","4.90","415","00:35:53","138","162","175","208","7:19","4:14","233","118","1.25","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","00:35.11","7","75.2","00:35:51","00:45:02","2,697","2,753"
Running,2022-05-10 14:09:24,false,"Boise Running","7.00","685","00:49:50","153","166","176","186","7:07","6:11","154","154","1.28","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","57.2","0:00","No","49:49.80","1","75.2","00:49:39","00:51:06","2,679","2,756"
Running,2022-05-09 15:10:00,false,"Boise Running","9.03","651","01:02:09","134","166","173","219","6:53","3:33","194","200","1.34","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","01:02.71","8","73.4","01:01:26","01:26:31","2,654","2,740"
Running,2022-05-08 10:52:36,false,"Boise Running","7.02","746","00:52:34","157","173","175","184","7:29","6:38","108","69","1.23","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","53.6","0:00","No","52:34.36","1","68.0","00:52:28","00:54:45","2,705","2,759"
