,Date,Title,Avg Pace,Best Pace,Distance,Calories,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Total Ascent,Total Descent,Avg Stride Length,Min Elevation,Max Elevation,Total Run Time,Min Temp,Max Temp
437,2018-09-18,Oktibbeha County Running,7.033333333333333,6.4,2.99,330.0,141.89700092792722,156.34277745136131,168.0,237.0,9.0,7.0,1.36,246.0,259.0,21.066666666666666,69.0,94.0
438,2018-09-18,Starkville Running,8.033333333333333,4.2,9.47,1002.0,151.03387924965583,169.69634766513445,167.0,210.0,51.0,40.0,1.17,315.0,341.0,76.05,69.0,94.0
439,2018-09-17,Oktibbeha County Running,7.366666666666666,6.833333333333333,4.07,454.0,144.56861371152843,169.2451547619048,169.0,175.0,61.0,45.0,1.29,343.0,400.0,29.933333333333334,70.0,93.0
440,2018-09-17,Oktibbeha County Running,7.166666666666667,6.083333333333333,6.01,665.0,150.78217225091456,171.1353455988456,174.0,186.0,99.0,98.0,1.29,326.0,401.0,43.13333333333333,70.0,93.0
441,2018-09-15,Montevallo Running,5.533333333333333,3.8,4.94,549.0,155.1009855183919,170.1244222999223,177.0,213.0,72.0,66.0,1.64,381.0,421.0,27.366666666666667,54.0,76.0
442,2018-09-15,Montevallo Running,7.55,6.433333333333334,1.83,205.0,138.43878489885543,155.62459523809522,167.0,176.0,16.0,9.0,1.28,381.0,403.0,13.783333333333333,54.0,76.0
443,2018-09-14,Montevallo Running,7.016666666666667,6.15,4.77,529.0,147.6414148254302,168.3592623998006,168.0,177.0,71.0,70.0,1.37,381.0,419.0,33.45,72.0,94.0
444,2018-09-13,Oktibbeha County Running,6.8,6.083333333333333,9.75,1080.0,165.27787094983546,172.4670841171364,171.0,184.0,251.0,258.0,1.38,259.0,384.0,66.25,71.0,92.0
445,2018-09-12,Oktibbeha County Running,6.866666666666667,6.383333333333334,7.95,884.0,159.2309942238627,175.1307415435871,172.0,184.0,182.0,185.0,1.37,259.0,346.0,54.516666666666666,68.0,91.0
446,2018-09-11,Starkville Running,7.7,3.8833333333333333,9.95,1011.0,151.37825527094245,168.42200452787955,170.0,235.0,20.0,19.0,1.2,315.0,341.0,76.66666666666667,65.0,84.0
447,2018-09-10,Oktibbeha County Running,7.05,6.4,3.94,438.0,145.0479426917906,169.476630952381,167.0,174.0,16.0,10.0,1.37,243.0,268.0,27.783333333333335,67.0,77.0
448,2018-09-10,Oktibbeha County Running,7.05,6.366666666666666,7.0,776.0,154.6406950582927,169.50340326474205,170.0,184.0,122.0,125.0,1.34,305.0,401.0,49.36666666666667,67.0,77.0
449,2018-09-08,Starkville Running,7.466666666666667,4.783333333333333,10.16,1121.0,161.45277010934785,172.3536359947899,172.0,197.0,396.0,405.0,1.24,269.0,322.0,75.9,54.0,76.0
450,2018-09-07,Oktibbeha County Running,7.0,6.0,9.04,999.0,161.9621957747968,173.85652447760708,169.0,196.0,218.0,232.0,1.36,298.0,400.0,63.28333333333333,54.0,76.0
451,2018-09-06,Oktibbeha County Running,6.716666666666667,5.033333333333333,15.0,1661.0,184.71934415621357,178.3032727272727,171.0,192.0,234.0,241.0,1.4,312.0,397.0,100.73333333333333,54.0,76.0
452,2018-09-05,Oktibbeha County Running,7.2,5.866666666666667,5.95,661.0,150.42510568017056,170.98008766233764,172.0,188.0,97.0,96.0,1.3,336.0,400.0,42.81666666666667,73.0,81.0
453,2018-09-04,Starkville Running,7.866666666666667,4.283333333333333,8.84,954.0,152.30776520546874,172.4325964458271,172.0,208.0,377.0,424.0,1.16,269.0,322.0,69.55,72.0,92.0
454,2018-08-31,Oktibbeha County Running,7.1,6.45,7.95,880.0,157.09621802946305,174.9252698412698,172.0,182.0,107.0,90.0,1.32,321.0,401.0,56.416666666666664,72.0,89.0
455,2018-08-30,Oktibbeha County Running,6.766666666666667,4.933333333333334,15.0,1665.0,183.5296047757776,176.29029734481207,172.0,191.0,386.0,399.0,1.38,266.0,384.0,101.53333333333333,72.0,92.0
456,2018-08-29,Oktibbeha County Running,7.166666666666667,5.666666666666667,7.0,774.0,153.78806748993983,170.57828991232938,172.0,200.0,90.0,106.0,1.31,305.0,400.0,50.1,72.0,96.0
457,2018-08-28,Starkville Running,7.25,4.333333333333333,10.29,1071.0,157.68269580605528,170.39914143264144,170.0,235.0,35.0,33.0,1.29,315.0,341.0,74.55,72.0,94.0
458,2018-08-27,Oktibbeha County Running,6.95,6.283333333333333,9.98,1108.0,164.90186132357667,171.4428935523249,171.0,182.0,223.0,227.0,1.36,259.0,394.0,69.41666666666667,72.0,94.0
459,2018-08-25,Starkville Running,8.4,3.95,10.58,1137.0,151.24036737636362,168.87538846322414,170.0,210.0,388.0,390.0,1.1,269.0,322.0,88.95,71.0,95.0
460,2018-08-24,Oktibbeha County Running,6.916666666666667,6.4,8.91,986.0,162.0260772440554,177.47940012112068,171.0,182.0,198.0,186.0,1.36,259.0,398.0,61.63333333333333,61.0,91.0
461,2018-08-23,Starkville Running,6.933333333333334,4.5,10.66,1136.0,163.8457624628374,171.65985286935287,170.0,226.0,87.0,82.0,1.34,316.0,341.0,73.91666666666667,64.0,87.0
462,2018-08-22,Oktibbeha County Running,6.883333333333333,6.216666666666667,9.96,1102.0,165.25132735344403,171.4275826294498,170.0,243.0,207.0,209.0,1.37,298.0,402.0,68.53333333333333,69.0,88.0
463,2018-08-21,Oktibbeha County Running,6.75,4.716666666666667,14.93,1651.0,183.03451750719938,173.25708225108224,170.0,188.0,309.0,310.0,1.4,262.0,384.0,100.88333333333334,70.0,91.0
464,2018-08-20,Oktibbeha County Running,6.783333333333333,5.883333333333333,9.8,1088.0,165.6781999399345,172.41750079329648,169.0,180.0,278.0,292.0,1.41,259.0,394.0,66.4,73.0,91.0
465,2018-08-18,Oktibbeha County Running,6.733333333333333,6.0,11.96,1308.0,171.94799866583787,176.8859333333333,169.0,176.0,171.0,180.0,1.42,240.0,299.0,80.46666666666667,71.0,84.0
466,2018-08-17,Oktibbeha County Running,6.816666666666666,6.083333333333333,7.98,885.0,159.14684636048588,175.2360577200577,168.0,180.0,134.0,137.0,1.4,305.0,401.0,54.416666666666664,72.0,89.0
467,2018-08-16,Oktibbeha County Running,7.3,4.6,10.78,1157.0,161.14346591282086,167.6785361712161,165.0,202.0,70.0,71.0,1.31,322.0,360.0,78.73333333333333,73.0,94.0
468,2018-08-15,Oktibbeha County Running,7.083333333333333,6.283333333333333,10.04,1110.0,163.68712639466938,171.0180505134371,166.0,179.0,237.0,263.0,1.37,297.0,397.0,71.18333333333334,71.0,96.0
469,2018-08-14,Oktibbeha County Running,6.4,4.75,9.8,1091.0,169.15515192644202,175.87171248196245,168.0,188.0,144.0,138.0,1.49,259.0,341.0,62.78333333333333,69.0,94.0
470,2018-08-13,Oktibbeha County Running,6.866666666666667,6.133333333333334,8.85,978.0,161.56642909221617,175.78153174603173,162.0,176.0,31.0,31.0,1.43,243.0,289.0,60.86666666666667,69.0,92.0
471,2018-08-10,Oktibbeha County Running,6.833333333333333,5.033333333333333,15.0,1659.0,182.28463992981187,173.37708225108224,170.0,186.0,303.0,315.0,1.38,259.0,396.0,102.55,71.0,94.0
472,2018-08-09,Oktibbeha County Running,7.05,6.6,4.88,541.0,147.9062387830899,167.83746193294718,165.0,172.0,50.0,50.0,1.38,246.0,309.0,34.38333333333333,70.0,89.0
473,2018-08-09,Jackson County Running,7.2,6.483333333333333,4.86,541.0,147.38501740892124,168.69754526628054,167.0,176.0,102.0,106.0,1.34,69.0,124.0,35.016666666666666,70.0,89.0
474,2018-08-08,Jackson County Running,6.633333333333333,4.633333333333333,12.57,1388.0,176.03464392216253,177.1461666666667,168.0,197.0,157.0,157.0,1.43,43.0,115.0,83.45,72.0,96.0
475,2018-08-07,Mobile County Running,6.816666666666666,5.883333333333333,9.57,1050.0,163.72968789037972,174.12868076557646,165.0,173.0,408.0,419.0,1.43,86.0,204.0,65.3,70.0,96.0
476,2018-08-06,Mobile County Running,6.6,5.433333333333334,11.71,1279.0,172.1060266374078,171.91917884651,167.0,179.0,386.0,387.0,1.46,87.0,208.0,77.36666666666666,74.0,96.0
477,2018-08-05,Bella Vista Running,7.166666666666667,6.45,7.64,847.0,155.91568796671737,173.6008275420588,169.0,199.0,346.0,340.0,1.33,1001.0,1124.0,54.75,71.0,95.0
478,2018-08-04,Bella Vista Running,6.816666666666666,5.566666666666666,15.95,1760.0,185.36501235284885,179.4349642857143,168.0,236.0,821.0,810.0,1.4,1001.0,1202.0,108.78333333333333,70.0,92.0
479,2018-08-03,Bentonville Running,7.25,6.25,8.5,939.0,157.91648729652184,174.10730553372161,168.0,203.0,402.0,400.0,1.32,1017.0,1208.0,61.61666666666667,67.0,93.0
480,2018-08-02,Bentonville Running,6.383333333333334,4.633333333333333,8.31,896.0,161.35594100107932,175.1823107273584,170.0,200.0,280.0,286.0,1.47,1020.0,1156.0,53.03333333333333,69.0,90.0
481,2018-08-02,Bentonville Running,6.783333333333333,6.083333333333333,2.9,323.0,142.45505926657015,157.9827774513613,166.0,175.0,4.0,2.0,1.43,1017.0,1032.0,19.65,69.0,90.0
482,2018-08-01,Jackson County Running,6.9,6.05,10.97,1218.0,168.8530972862714,177.41027094364995,167.0,174.0,198.0,199.0,1.4,63.0,135.0,75.63333333333334,68.0,88.0
483,2018-07-31,Jackson County Running,6.633333333333333,5.466666666666667,11.5,1274.0,172.66847324782867,177.14219072056974,168.0,238.0,136.0,123.0,1.45,36.0,88.0,76.36666666666666,70.0,88.0
484,2018-07-30,Jackson County Running,8.0,6.6,4.61,514.0,143.65513885981673,167.01421954477982,161.0,172.0,101.0,105.0,1.24,36.0,88.0,36.9,71.0,95.0
485,2018-07-29,Mobile County Running,6.9,5.25,15.32,1675.0,181.72378728977685,177.53101723276723,166.0,189.0,528.0,527.0,1.41,87.0,209.0,105.75,54.0,76.0
486,2018-07-28,Jackson County Running,7.416666666666667,6.633333333333333,1.9,211.0,138.05945694971194,163.64299999999997,165.0,172.0,19.0,22.0,1.31,69.0,92.0,14.083333333333334,68.0,93.0
487,2018-07-27,Jackson County Running,7.666666666666667,4.666666666666667,12.0,1301.0,162.30030140247624,176.6052857142857,167.0,198.0,64.0,56.0,1.24,60.0,102.0,91.93333333333334,66.0,91.0
488,2018-07-26,Jackson County Running,6.866666666666667,5.95,9.9,1094.0,165.30742198480823,171.6108326294498,163.0,183.0,205.0,204.0,1.43,43.0,125.0,68.01666666666667,65.0,93.0
489,2018-07-25,Jackson County Running,7.083333333333333,6.216666666666667,5.76,639.0,150.73206219255655,170.01635361860363,167.0,182.0,114.0,112.0,1.36,70.0,125.0,40.75,68.0,91.0
490,2018-07-24,Jackson County Running,6.666666666666667,5.333333333333333,11.73,1299.0,173.30826919531512,177.7001238095238,168.0,180.0,192.0,192.0,1.44,37.0,88.0,78.11666666666666,69.0,88.0
491,2018-07-23,Jackson County Running,6.95,6.283333333333333,10.01,1108.0,164.78868137434824,170.65232530344244,166.0,173.0,196.0,199.0,1.39,63.0,135.0,69.61666666666666,70.0,88.0
492,2018-07-22,Mobile County Running,6.833333333333333,4.816666666666666,12.57,1391.0,174.221657812187,171.0992012987013,166.0,191.0,309.0,312.0,1.42,125.0,208.0,85.96666666666667,71.0,92.0
493,2018-07-19,Jackson County Running,7.45,5.133333333333334,8.44,933.0,155.97961897600734,173.1227122673078,162.0,202.0,180.0,184.0,1.33,69.0,125.0,62.916666666666664,73.0,89.0
494,2018-07-18,Jackson County Running,7.25,5.966666666666667,9.06,1006.0,159.58015525583065,170.9114526862027,165.0,188.0,110.0,111.0,1.34,37.0,88.0,65.78333333333333,73.0,94.0
495,2018-07-17,Jackson County Running,6.65,5.0,9.93,1107.0,167.71532079570477,169.92688522588523,168.0,226.0,53.0,49.0,1.43,36.0,87.0,66.05,70.0,95.0
496,2018-07-16,Jackson County Running,7.05,6.383333333333334,7.77,838.0,154.99486764960625,172.19717889352708,165.0,182.0,191.0,179.0,1.38,69.0,135.0,54.78333333333333,73.0,90.0
497,2018-07-15,Mobile County Running,6.866666666666667,4.616666666666667,14.55,1564.0,176.6275787602939,175.9693449638597,166.0,198.0,487.0,487.0,1.41,87.0,209.0,100.0,72.0,93.0
498,2018-07-13,Destin Running,7.083333333333333,6.083333333333333,9.67,1045.0,160.41327872895556,169.7194484126984,167.0,176.0,52.0,57.0,1.36,7.0,43.0,68.55,74.0,95.0
499,2018-07-12,Destin Running,6.866666666666667,4.9,8.17,877.0,157.1467279065698,175.1740476190476,169.0,191.0,72.0,81.0,1.39,289.0,35.0,56.06666666666667,73.0,95.0
500,2018-07-11,Destin Running,6.916666666666667,5.866666666666667,4.93,534.0,147.49403525264523,167.43426193294718,168.0,178.0,9.0,9.0,1.38,7.0,23.0,34.13333333333333,72.0,95.0
501,2018-07-10,Jackson County Running,6.633333333333333,5.2,11.88,1286.0,171.57376887964298,176.3234642857143,166.0,186.0,104.0,106.0,1.45,37.0,88.0,78.88333333333334,71.0,94.0
502,2018-07-09,Jackson County Running,6.833333333333333,6.15,10.95,1180.0,166.08220898190586,174.60577821835193,167.0,177.0,222.0,218.0,1.41,62.0,135.0,74.85,74.0,88.0
503,2018-07-07,Mobile County Running,6.666666666666667,4.766666666666667,14.95,1607.0,180.54853990965398,176.10648782100253,166.0,235.0,472.0,478.0,1.45,87.0,208.0,99.63333333333334,69.0,90.0
504,2018-07-06,Jackson County Running,6.866666666666667,6.066666666666666,8.92,965.0,160.12675535056954,175.872022033522,168.0,174.0,122.0,128.0,1.39,37.0,88.0,61.25,71.0,96.0
505,2018-07-05,Jackson County Running,6.966666666666667,2.95,9.98,1073.0,161.97475876320175,171.44267743510878,165.0,235.0,268.0,265.0,1.4,62.0,135.0,69.45,73.0,93.0
506,2018-07-04,Jackson County Running,6.8,5.933333333333334,8.95,964.0,160.4126220565116,176.0058546665752,165.0,176.0,185.0,183.0,1.43,64.0,135.0,60.766666666666666,71.0,93.0
507,2018-07-03,Jackson County Running,7.7,7.066666666666666,1.98,218.0,137.2724595113629,157.31855194805195,167.0,175.0,150.0,9.0,1.26,66.0,89.0,15.233333333333333,75.0,92.0
508,2018-07-03,Jackson County Running,6.6,4.983333333333333,9.84,1064.0,164.8260852187141,173.86537630826882,167.0,183.0,134.0,153.0,1.45,36.0,88.0,64.95,75.0,92.0
509,2018-07-02,Jackson County Running,6.783333333333333,6.183333333333334,8.92,963.0,160.38464479058769,176.09402203352198,167.0,226.0,137.0,134.0,1.42,64.0,135.0,60.53333333333333,74.0,96.0
510,2018-07-01,Jackson County Running,7.05,6.483333333333333,3.15,339.0,141.53817407680853,160.94416024525108,164.0,170.0,166.0,156.0,1.39,72.0,159.0,22.25,71.0,94.0
511,2018-06-30,Mobile County Running,6.633333333333333,5.233333333333333,12.92,1370.0,172.66945604177107,170.65227188693657,168.0,183.0,323.0,328.0,1.44,120.0,208.0,85.7,73.0,96.0
512,2018-06-28,Mobile Running,6.7,5.816666666666666,8.9,958.0,160.84951367662006,176.15687145391257,167.0,177.0,462.0,466.0,1.44,46.0,241.0,59.63333333333333,72.0,97.5
513,2018-06-27,Jackson County Running,6.866666666666667,6.266666666666667,8.95,965.0,159.6925096090119,175.99816419038473,165.0,172.0,167.0,167.0,1.42,69.0,124.0,61.483333333333334,75.0,94.5
514,2018-06-26,Jackson County Running,6.466666666666667,5.1,10.9,1171.0,168.87127831303258,173.76320776345025,165.0,180.0,105.0,119.0,1.51,37.0,88.0,70.51666666666667,76.5,97.0
515,2018-06-25,Gulf Shores Running,6.783333333333333,6.216666666666667,9.9,1061.0,162.8972789836199,169.77751984126982,166.0,175.0,62.0,59.0,1.43,7.0,35.0,67.13333333333334,73.5,94.5
516,2018-06-23,Jackson County Running,6.583333333333333,4.85,10.98,1181.0,168.52102258570562,174.6982832646623,168.0,189.0,141.0,139.0,1.46,37.0,88.0,72.21666666666667,71.0,90.0
517,2018-06-21,Jackson County Running,6.8,4.316666666666666,7.9,847.0,156.51001863566853,173.64034884559882,164.0,205.0,148.0,149.0,1.44,64.0,135.0,53.68333333333333,75.0,89.5
518,2018-06-20,Jackson County Running,6.983333333333333,6.35,6.87,740.0,152.55841446088337,167.49939652988334,164.0,173.0,139.0,131.0,1.41,69.0,124.0,48.0,75.0,92.5
519,2018-06-19,Jackson County Running,6.733333333333333,6.183333333333334,8.93,964.0,160.8427026956852,176.0258546665752,165.0,173.0,185.0,186.0,1.45,63.0,135.0,60.05,74.0,94.0
520,2018-06-18,Jackson County Running,6.95,6.45,7.91,858.0,156.66028211032813,174.61471428571426,165.0,174.0,66.0,73.0,1.4,88.0,115.0,54.983333333333334,70.0,94.0
521,2018-06-16,Mobile County Running,6.65,4.85,12.01,1291.0,171.01891019356793,176.80292142857144,168.0,187.0,174.0,181.0,1.44,137.0,208.0,79.88333333333334,73.5,94.5
522,2018-06-15,Jackson County Running,6.75,6.283333333333333,7.92,858.0,157.90149074713753,174.85803877017005,166.0,176.0,198.0,203.0,1.43,63.0,135.0,53.4,71.0,93.5
523,2018-06-14,Jackson County Running,6.7,5.583333333333333,7.95,858.0,158.12706948576792,175.30205467388805,166.0,184.0,232.0,233.0,1.44,63.0,135.0,53.21666666666667,69.5,92.5
524,2018-06-12,Jackson County Running,6.7,4.266666666666667,9.9,1068.0,164.33166815707065,171.0213486188367,168.0,205.0,166.0,165.0,1.43,63.0,135.0,66.31666666666666,69.5,91.5
525,2018-06-11,Jackson County Running,6.766666666666667,5.233333333333333,8.92,961.0,160.54790181134925,175.98168799990853,166.0,198.0,200.0,198.0,1.43,63.0,135.0,60.36666666666667,69.5,89.5
526,2018-06-09,Moss Point Running,6.633333333333333,5.283333333333333,10.93,1178.0,168.22891231556613,172.44709096459098,170.0,183.0,21.0,19.0,1.43,3.0,20.0,72.48333333333333,69.0,95.5
527,2018-06-08,Jackson County Running,6.666666666666667,6.183333333333334,6.95,751.0,155.0831814041358,169.20061790840737,169.0,237.0,76.0,82.0,1.43,37.0,88.0,46.333333333333336,71.0,96.0
528,2018-06-07,Jackson County Running,6.716666666666667,6.1,7.97,860.0,158.44145159022898,175.39678235991363,166.0,179.0,167.0,167.0,1.44,63.0,135.0,53.516666666666666,63.0,95.5
529,2018-06-06,Jackson County Running,6.766666666666667,6.083333333333333,8.95,965.0,161.22320489455376,175.6883546665752,166.0,176.0,203.0,203.0,1.43,64.0,135.0,60.55,61.0,91.5
530,2018-06-04,Jackson County Running,6.7,6.166666666666667,7.95,858.0,158.5075432123755,175.3153880072214,170.0,184.0,227.0,227.0,1.41,62.0,135.0,53.28333333333333,61.0,88.0
531,2018-06-03,Mobile County Running,6.533333333333333,5.35,9.92,1063.0,165.2213515380742,174.53429298121569,168.0,182.0,222.0,220.0,1.46,125.0,208.0,64.7,69.5,88.0
532,2018-06-01,Jackson County Running,6.883333333333333,6.116666666666666,5.9,635.0,150.192590477598,169.557186951937,168.0,174.0,118.0,124.0,1.39,69.0,125.0,40.63333333333333,73.5,91.0
533,2018-05-31,Jackson County Running,6.683333333333334,5.966666666666667,6.92,743.0,154.59007955601618,167.86261081559766,168.0,175.0,175.0,174.0,1.43,69.0,128.0,46.233333333333334,69.0,92.0
534,2018-05-30,Jackson County Running,6.666666666666667,6.066666666666666,5.95,638.0,151.45853050587272,169.84079806304808,167.0,172.0,122.0,111.0,1.44,69.0,125.0,39.65,70.0,92.5
535,2018-05-28,Jackson County Running,6.683333333333334,6.083333333333333,4.1,439.0,145.36808987815704,169.15326406926408,169.0,178.0,107.0,70.0,1.42,72.0,158.0,27.383333333333333,70.5,87.5
536,2018-05-25,Jackson County Running,6.883333333333333,6.283333333333333,5.78,619.0,149.8118732637034,173.3373190943044,168.0,176.0,68.0,73.0,1.39,69.0,123.0,39.81666666666667,68.5,87.0
537,2018-05-24,Jackson County Running,6.65,4.85,5.11,550.0,149.06181166431202,167.50116105789635,170.0,190.0,58.0,64.0,1.43,70.0,124.0,33.983333333333334,69.0,93.0
538,2018-05-22,Jackson County Running,6.75,6.033333333333333,5.81,627.0,150.9677063242135,168.81329806304805,168.0,175.0,126.0,125.0,1.42,70.0,125.0,39.18333333333333,69.0,88.5
539,2018-05-20,Jackson County Running,7.0,6.4,4.21,454.0,144.9552008742943,168.94765476190477,167.0,177.0,65.0,64.0,1.38,36.0,88.0,29.466666666666665,69.5,90.5
540,2018-05-19,Mobile County Running,6.766666666666667,5.85,8.87,955.0,160.39670354413255,175.7002627848039,168.0,177.0,341.0,350.0,1.42,87.0,194.0,60.016666666666666,68.5,88.5
541,2018-05-15,Jackson County Running,6.783333333333333,6.2,4.33,467.0,146.23999461941145,170.03627655677658,170.0,176.0,84.0,85.0,1.4,75.0,135.0,29.35,68.0,95.5
542,2018-05-14,Jackson County Running,6.8,6.216666666666667,6.38,689.0,152.83053131559228,170.49992216117215,168.0,178.0,134.0,124.0,1.41,69.0,124.0,43.333333333333336,65.5,94.5
543,2018-05-13,Jackson County Running,6.733333333333333,6.216666666666667,4.22,455.0,146.10649440521274,170.5188928571429,168.0,177.0,91.0,88.0,1.42,69.0,124.0,28.466666666666665,65.5,92.5
544,2018-05-01,Oktibbeha County Running,6.9,5.55,7.28,783.0,155.56158452880197,169.96595244704127,172.0,180.0,142.0,143.0,1.36,297.0,402.0,50.21666666666667,49.5,83.0
545,2018-04-30,Oktibbeha County Running,6.65,5.733333333333333,6.25,672.0,154.1055525566091,171.03928904428903,173.0,184.0,126.0,138.0,1.4,259.0,348.0,41.583333333333336,41.5,80.0
546,2018-04-26,Oktibbeha County Running,6.566666666666666,5.583333333333333,6.8,725.0,155.00598577659107,168.52340444740443,171.0,186.0,201.0,141.0,1.44,259.0,347.0,44.583333333333336,55.0,65.0
547,2018-04-24,Oktibbeha County Running,6.383333333333334,5.15,7.74,832.0,159.68208483880193,172.25342561422494,173.0,192.0,156.0,165.0,1.45,259.0,353.0,49.333333333333336,57.5,71.5
548,2018-04-23,Oktibbeha County Running,6.7,5.766666666666667,5.01,538.0,148.7851930703477,169.29159970138792,175.0,186.0,94.0,68.0,1.37,338.0,400.0,33.583333333333336,58.0,68.0
549,2018-04-21,Oktibbeha County Running,6.65,5.516666666666667,7.42,794.0,157.42685054510153,170.63743173627054,173.0,184.0,137.0,149.0,1.4,302.0,387.0,49.31666666666667,44.0,75.5
550,2018-04-19,Oktibbeha County Running,6.916666666666667,5.7,5.86,628.0,150.90444643364285,169.69579806304807,172.0,186.0,122.0,76.0,1.35,316.0,385.0,40.56666666666667,49.0,75.0
551,2018-04-18,Starkville Running,6.816666666666666,5.85,4.24,453.0,146.10400793884344,168.78432142857142,172.0,184.0,4.0,39.0,1.37,341.0,400.0,28.933333333333334,54.0,82.0
552,2018-04-02,Oktibbeha County Running,6.783333333333333,6.15,6.63,714.0,154.07115980600497,169.87214435564434,171.0,182.0,140.0,81.0,1.38,259.0,352.0,45.016666666666666,52.5,81.5
553,2018-03-31,Mobile County Running,6.8,5.766666666666667,12.98,1384.0,173.01929538048972,173.80123141074614,174.0,210.0,394.0,401.0,1.36,86.0,209.0,88.26666666666667,46.0,76.5
554,2018-03-29,Oktibbeha County Running,7.183333333333334,6.35,6.99,756.0,152.84007642555665,168.38784347268225,175.0,184.0,114.0,132.0,1.28,326.0,399.0,50.166666666666664,56.5,65.5
555,2018-03-28,Oktibbeha County Running,7.016666666666667,5.583333333333333,4.02,429.0,145.16439017504814,168.76609920634925,173.0,235.0,18.0,11.0,1.33,246.0,266.0,28.15,47.5,81.0
556,2018-03-28,Oktibbeha County Running,7.35,6.25,3.88,419.0,144.06701459044803,169.91136996337002,178.0,189.0,87.0,86.0,1.23,338.0,400.0,28.5,47.5,81.0
557,2018-03-27,Oktibbeha County Running,7.883333333333333,4.516666666666667,7.3,775.0,148.62005770507866,168.95259565286923,171.0,211.0,144.0,154.0,1.16,298.0,394.0,57.46666666666667,53.0,70.5
558,2018-03-23,Oktibbeha County Running,5.133333333333334,4.516666666666667,3.18,333.0,147.30072142125374,159.06647668507782,180.0,201.0,26.0,30.0,1.75,326.0,343.0,16.316666666666666,43.0,72.5
559,2018-03-21,Oktibbeha County Running,6.9,4.766666666666667,4.26,461.0,147.08747657633904,170.41080036630035,178.0,191.0,95.0,108.0,1.31,328.0,402.0,29.366666666666667,37.5,58.5
560,2018-03-19,Oktibbeha County Running,7.233333333333333,5.9,4.05,441.0,144.63600646881218,168.8853928571429,173.0,189.0,84.0,70.0,1.28,342.0,401.0,29.233333333333334,58.5,82.5
561,2018-03-14,Oktibbeha County Running,7.0,2.7333333333333334,6.31,645.0,150.07822662265514,171.8288773448774,171.0,206.0,76.0,67.0,1.3,305.0,354.0,44.2,32.0,58.0
562,2018-03-14,Oktibbeha County Running,7.95,6.316666666666666,2.13,226.0,138.59344315150864,159.14229990303818,171.0,185.0,82.0,65.0,1.18,298.0,353.0,16.95,32.0,58.0
563,2018-03-13,Jackson County Running,7.116666666666666,5.883333333333333,6.9,750.0,154.56855679943092,168.6589920093308,171.0,180.0,126.0,151.0,1.32,67.0,124.0,49.11666666666667,31.5,59.0
564,2018-03-12,Jackson County Running,6.766666666666667,6.2,6.65,715.0,154.73312701062537,169.5463918581418,176.0,188.0,233.0,213.0,1.35,43.0,159.0,45.03333333333333,38.0,59.5
565,2018-03-11,Mobile County Running,6.583333333333333,5.983333333333333,13.44,1446.0,177.89715086129394,174.63751665817844,173.0,180.0,422.0,426.0,1.41,86.0,209.0,88.43333333333334,43.5,62.5
566,2018-03-10,Jackson County Running,6.6,6.1,4.96,537.0,149.98195501419883,171.15689283864285,171.0,180.0,95.0,93.0,1.42,38.0,88.0,32.766666666666666,48.5,74.5
567,2018-03-09,Oktibbeha County Running,8.65,6.966666666666667,1.39,147.0,136.32524913970082,151.16016269841268,165.0,182.0,68.0,153.0,1.12,278.0,346.0,12.05,32.0,67.0
568,2018-03-09,Oktibbeha County Running,5.616666666666667,5.083333333333333,6.0,644.0,158.70408527292557,172.80008730158733,179.0,195.0,44.0,51.0,1.6,259.0,287.0,33.733333333333334,32.0,67.0
569,2018-03-06,Oktibbeha County Running,7.266666666666667,4.333333333333333,7.01,701.0,148.17096974562028,168.15342564098543,172.0,201.0,19.0,24.0,1.26,322.0,354.0,50.96666666666667,49.0,67.0
570,2018-03-05,Oktibbeha County Running,6.6,5.75,8.84,957.0,162.71737685810677,176.43597615619672,177.0,189.0,216.0,179.0,1.38,259.0,355.0,58.31666666666667,52.0,71.5
571,2018-03-03,Oktibbeha County Running,6.566666666666666,5.833333333333333,16.3,1751.0,187.70633907324049,177.18776082251082,179.0,190.0,385.0,401.0,1.37,289.0,394.0,107.0,37.0,66.0
572,2018-03-01,Oktibbeha County Running,6.883333333333333,5.633333333333333,4.09,442.0,145.7963587410208,169.24832142857144,173.0,184.0,55.0,49.0,1.35,243.0,306.0,28.15,53.0,70.5
573,2018-03-01,Oktibbeha County Running,7.0,5.616666666666667,3.98,427.0,144.80182208183146,169.7954771062271,175.0,197.0,77.0,72.0,1.31,338.0,400.0,27.883333333333333,53.0,70.5
574,2018-02-25,Mobile County Running,6.566666666666666,5.666666666666667,16.0,1717.0,185.81921730475278,176.71609415584416,172.0,197.0,509.0,502.0,1.42,86.0,209.0,105.01666666666667,52.0,74.0
575,2018-02-24,Jackson County Running,7.033333333333333,6.45,4.2,455.0,145.19493676291083,170.19889285714285,170.0,180.0,92.0,111.0,1.33,69.0,124.0,29.533333333333335,64.0,81.0
576,2018-02-23,Starkville Running,6.533333333333333,5.133333333333334,9.48,1019.0,164.27384968694068,175.54221361318417,175.0,220.0,185.0,181.0,1.4,259.0,350.0,62.0,61.5,82.0
577,2018-02-22,Starkville Running,7.316666666666666,6.833333333333333,4.03,433.0,143.2348499828567,167.9466547619048,167.0,176.0,12.0,6.0,1.32,246.0,269.0,29.466666666666665,68.5,83.0
